key,value,count,ncount,complete,min,max,sum,sumsq
,,2,,,,,,
"date_hour",,2,2,1,0,15,15.000000,225.000000
,0,1,,1,,,,
,15,1,,1,,,,
"date_mday",,2,2,1,8,16,24.000000,320.000000
,8,1,,1,,,,
,16,1,,1,,,,
"date_minute",,2,2,1,0,35,35.000000,1225.000000
,0,1,,1,,,,
,35,1,,1,,,,
"date_month",,2,,1,,,,
,may,2,,1,,,,
"date_second",,2,2,1,0,0,0.000000,0.000000
,0,2,,1,,,,
"date_wday",,2,,1,,,,
,friday,1,,1,,,,
,saturday,1,,1,,,,
"date_year",,2,2,1,2020,2020,4040.000000,8160800.000000
,2020,2,,1,,,,
"date_zone",,2,,1,,,,
,local,2,,1,,,,
host,,2,,1,,,,
,"BEER-PC01",2,,1,,,,
linecount,,2,2,1,1,4,5.000000,17.000000
,1,1,,1,,,,
,4,1,,1,,,,
punct,,2,,1,,,,
,",,//_::_,___,,,,,,,,,,,,,,,//_::_,,,",1,,1,,,,
,",,//_::_,___,,__,-,-,,,,,,,,,,,//_::_,,,,,//_::_,_",1,,1,,,,
source,,2,,1,,,,
,"C:\Program Files\Splunk\var\run\splunk\dispatch\1749646464.1049\Crimes_-_2001_to_Present.csv.001",2,,1,,,,
timeendpos,,2,2,1,41,41,82.000000,3362.000000
,41,2,,1,,,,
timestartpos,,2,2,1,0,0,0.000000,0.000000
,0,2,,1,,,,
