key,value,count,ncount,complete,min,max,sum,sumsq
,,17,,,,,,
"date_hour",,17,17,1,0,12,126.000000,1304.000000
,0,2,,1,,,,
,2,1,,1,,,,
,3,4,,1,,,,
,10,4,,1,,,,
,12,6,,1,,,,
"date_mday",,17,17,1,20,22,358.000000,7546.000000
,20,3,,1,,,,
,21,10,,1,,,,
,22,4,,1,,,,
"date_minute",,17,17,1,0,2,8.000000,16.000000
,0,13,,1,,,,
,2,4,,1,,,,
"date_month",,17,,1,,,,
,may,17,,1,,,,
"date_second",,17,17,1,0,0,0.000000,0.000000
,0,17,,1,,,,
"date_wday",,17,,1,,,,
,friday,3,,1,,,,
,sunday,4,,1,,,,
,saturday,10,,1,,,,
"date_year",,17,17,1,2022,2022,34374.000000,69504228.000000
,2022,17,,1,,,,
"date_zone",,17,,1,,,,
,local,17,,1,,,,
host,,17,,1,,,,
,"BEER-PC01",17,,1,,,,
linecount,,17,17,1,3,257,2128.000000,408764.000000
,3,2,,1,,,,
,4,1,,1,,,,
,15,1,,1,,,,
,22,1,,1,,,,
,79,1,,1,,,,
,92,1,,1,,,,
,103,1,,1,,,,
,127,1,,1,,,,
,154,1,,1,,,,
,157,1,,1,,,,
,184,1,,1,,,,
,191,1,,1,,,,
,223,1,,1,,,,
,257,3,,1,,,,
punct,,17,,1,,,,
,",,//_::_,___,,,_,_/__,,,,,,,,,,,//_::_,,,,,//_::_,",1,,1,,,,
,",,//_::_,___,,_,_,,,,,,,,,,,,//_::_,.,-.,""(.,_-.)""",3,,1,,,,
,",,//_::_,___,,_,,,,,,,,,,,,,//_::_,,,,,//_::_,___,",1,,1,,,,
,",,//_::_,___,,_,___,,,,,,,,,,,,//_::_,,,,,//_::_,_",1,,1,,,,
,",,//_::_,___,,,_,__,,,,,,,,,,,//_::_,.,-.,""(.,_-.)",1,,1,,,,
,",,//_::_,____,,__,-,,,,,,,,,,,,//_::_,,,,,//_::_,_",1,,1,,,,
,",,//_::_,___,,__,-,,,,,,,,,,,,//_::_,,,,,//_::_,__",1,,1,,,,
,",,//_::_,___,,,__,,,,,,,,,,,,//_::_,.,-.,""(.,_-.)""",1,,1,,,,
,",,//_::_,____,,,_$,_/(..),,,,,,,,,,,//_::_,.,-.,""(",1,,1,,,,
,",,//_::_,___,,_,____$_,,,,,,,,,,,,//_::_,,,,,//_::",4,,1,,,,
,",,//_::_,___,,_,___$__,,,,,,,,,,,,//_::_,,,,,//_::",1,,1,,,,
,",,//_::_,___,,,:_,,,,,,,,,,,,//_::_,.,-.,""(.,_-.)""",1,,1,,,,
source,,17,,1,,,,
,"C:\Program Files\Splunk\var\run\splunk\dispatch\1749646464.1049\Crimes_-_2001_to_Present.csv.001",17,,1,,,,
timeendpos,,17,17,1,41,41,697.000000,28577.000000
,41,17,,1,,,,
timestartpos,,17,17,1,0,29,300.000000,7314.000000
,0,4,,1,,,,
,18,7,,1,,,,
,29,6,,1,,,,
