key,value,count,ncount,complete,min,max,sum,sumsq
,,6,,,,,,
"date_hour",,6,6,1,0,21,21.000000,441.000000
,0,5,,1,,,,
,21,1,,1,,,,
"date_mday",,6,6,1,3,11,41.000000,369.000000
,3,3,,1,,,,
,10,1,,1,,,,
,11,2,,1,,,,
"date_minute",,6,6,1,0,33,93.000000,2889.000000
,0,3,,1,,,,
,30,2,,1,,,,
,33,1,,1,,,,
"date_month",,6,,1,,,,
,february,6,,1,,,,
"date_second",,6,6,1,0,0,0.000000,0.000000
,0,6,,1,,,,
"date_wday",,6,,1,,,,
,thursday,2,,1,,,,
,wednesday,4,,1,,,,
"date_year",,6,6,1,2021,2021,12126.000000,24506646.000000
,2021,6,,1,,,,
"date_zone",,6,,1,,,,
,local,6,,1,,,,
host,,6,,1,,,,
,"BEER-PC01",6,,1,,,,
linecount,,6,6,1,2,134,284.000000,23682.000000
,2,1,,1,,,,
,24,1,,1,,,,
,39,1,,1,,,,
,40,1,,1,,,,
,45,1,,1,,,,
,134,1,,1,,,,
punct,,6,,1,,,,
,",,//_::_,___,,,:_(),,,,,,,,,,,,//_::_,.,-.,""(.,_-.",1,,1,,,,
,",,//_::_,___,,__,_____,,,,,,,,,,,,//_::_,,,,,//_::",1,,1,,,,
,",,//_::_,___,,_,__,,,,,,,,,,,,//_::_,.,-.,""(.,_-.)",1,,1,,,,
,",,//_::_,___,,,__,,,,,,,,,,,,//_::_,.,-.,""(.,_-.)""",2,,1,,,,
,",,//_::_,____,,,:_,_/(..),,,,,,,,,,,//_::_,.,-.,""(",1,,1,,,,
source,,6,,1,,,,
,"C:\Program Files\Splunk\var\run\splunk\dispatch\1749646464.1049\Crimes_-_2001_to_Present.csv.001",6,,1,,,,
timeendpos,,6,6,1,41,41,246.000000,10086.000000
,41,6,,1,,,,
timestartpos,,6,6,1,0,29,47.000000,1165.000000
,0,4,,1,,,,
,18,1,,1,,,,
,29,1,,1,,,,
