key,value,count,ncount,complete,min,max,sum,sumsq
,,10,,,,,,
"date_hour",,10,10,1,3,16,78.000000,722.000000
,3,2,,1,,,,
,8,7,,1,,,,
,16,1,,1,,,,
"date_mday",,10,10,1,2,4,31.000000,99.000000
,2,1,,1,,,,
,3,7,,1,,,,
,4,2,,1,,,,
"date_minute",,10,10,1,0,36,72.000000,2592.000000
,0,8,,1,,,,
,36,2,,1,,,,
"date_month",,10,,1,,,,
,november,10,,1,,,,
"date_second",,10,10,1,0,0,0.000000,0.000000
,0,10,,1,,,,
"date_wday",,10,,1,,,,
,tuesday,1,,1,,,,
,thursday,2,,1,,,,
,wednesday,7,,1,,,,
"date_year",,10,10,1,2021,2021,20210.000000,40844410.000000
,2021,10,,1,,,,
"date_zone",,10,,1,,,,
,local,10,,1,,,,
host,,10,,1,,,,
,"BEER-PC01",10,,1,,,,
linecount,,10,10,1,8,192,536.000000,53922.000000
,8,1,,1,,,,
,16,1,,1,,,,
,17,1,,1,,,,
,28,1,,1,,,,
,36,1,,1,,,,
,54,1,,1,,,,
,58,1,,1,,,,
,60,1,,1,,,,
,67,1,,1,,,,
,192,1,,1,,,,
punct,,10,,1,,,,
,",,//_::_,___,,_,_,,,,,,,,,,,,//_::_,.,-.,""(.,_-.)""",2,,1,,,,
,",,//_::_,___,,__,/:_,,,,,,,,,,,,//_::_,.,-.,""(.,_-",1,,1,,,,
,",,//_::_,___,,_,___,,,,,,,,,,,,//_::_,.,-.,""(.,_-.",1,,1,,,,
,",,//_::_,___,,,__,,,,,,,,,,,,//_::_,.,-.,""(.,_-.)""",2,,1,,,,
,",,//_::_,___,,,_-__,,,,,,,,,,,,//_::_,.,-.,""(.,_-.",1,,1,,,,
,",,//_::_,___,,,:_,,,,,,,,,,,,//_::_,.,-.,""(.,_-.)""",3,,1,,,,
source,,10,,1,,,,
,"C:\Program Files\Splunk\var\run\splunk\dispatch\1749646464.1049\Crimes_-_2001_to_Present.csv.001",10,,1,,,,
timeendpos,,10,10,1,41,41,410.000000,16810.000000
,41,10,,1,,,,
timestartpos,,10,10,1,0,29,166.000000,3626.000000
,0,2,,1,,,,
,18,6,,1,,,,
,29,2,,1,,,,
