0	5	569989	1751278865	1752448024	1752448024	
1	sourcetype::splunk_disk_objects	 29811	1751278865	1752447433	1752447433	
2	sourcetype::kvstore	 28095	1751278870	1751452592	1751452722	
3	sourcetype::search_telemetry	  1567	1751278876	1752446272	1752446272	
4	sourcetype::splunk_resource_usage	510174	1751278879	1752448024	1752448024	
5	sourcetype::splunk_telemetry	342	1751279465	1751813533	1751813533	
