0	2	735645	1751278838	1752448274	1752448275	
1	sourcetype::splunk_metrics_log	642417	1751278838	1752448251	1752448252	
2	sourcetype::splunk_intro_resource_usage	 93228	1751278879	1752448274	1752448275	
