key,value,count,ncount,complete,min,max,sum,sumsq
,,164,,,,,,
Arrest,,164,,1,,,,
,true,29,,1,,,,
,false,135,,1,,,,
Beat,,164,164,0,0111,2535,183438.000000,279945140.000000
,0111,1,,1,,,,
,0114,1,,1,,,,
,0121,2,,1,,,,
,0122,2,,1,,,,
,0123,1,,1,,,,
,0132,1,,1,,,,
,0133,1,,1,,,,
,0212,1,,1,,,,
,0214,1,,1,,,,
,0225,4,,1,,,,
,0232,1,,1,,,,
,0233,1,,1,,,,
,0234,1,,1,,,,
,0311,3,,1,,,,
,0322,1,,1,,,,
,0323,1,,1,,,,
,0332,1,,1,,,,
,0411,4,,1,,,,
,0414,1,,1,,,,
,0421,1,,1,,,,
,0432,1,,1,,,,
,0434,1,,1,,,,
,0511,1,,1,,,,
,0512,1,,1,,,,
,0522,1,,1,,,,
,0523,1,,1,,,,
,0533,2,,1,,,,
,0621,2,,1,,,,
,0622,2,,1,,,,
,0623,2,,1,,,,
,0624,1,,1,,,,
,0632,2,,1,,,,
,0634,1,,1,,,,
,0712,1,,1,,,,
,0724,2,,1,,,,
,0725,1,,1,,,,
,0733,2,,1,,,,
,0735,1,,1,,,,
,0811,1,,1,,,,
,0815,1,,1,,,,
,0832,1,,1,,,,
,0834,1,,1,,,,
,0835,1,,1,,,,
,0913,1,,1,,,,
,0915,2,,1,,,,
,0932,2,,1,,,,
,0933,1,,1,,,,
,0934,1,,1,,,,
,0935,2,,1,,,,
,1011,1,,1,,,,
,1014,1,,1,,,,
,1022,1,,1,,,,
,1024,2,,1,,,,
,1033,1,,1,,,,
,1123,3,,1,,,,
,1132,3,,1,,,,
,1134,4,,1,,,,
,1135,2,,1,,,,
,1212,2,,1,,,,
,1213,1,,1,,,,
,1214,1,,1,,,,
,1215,1,,1,,,,
,1221,1,,1,,,,
,1223,1,,1,,,,
,1231,1,,1,,,,
,1232,3,,1,,,,
,1235,1,,1,,,,
,1323,1,,1,,,,
,1411,1,,1,,,,
,1412,1,,1,,,,
,1414,1,,1,,,,
,1424,1,,1,,,,
,1432,1,,1,,,,
,1433,1,,1,,,,
,1511,3,,1,,,,
,1524,2,,1,,,,
,1532,3,,1,,,,
,1614,1,,1,,,,
,1651,3,,1,,,,
,1653,2,,1,,,,
,1712,2,,1,,,,
,1733,1,,1,,,,
,1813,1,,1,,,,
,1821,1,,1,,,,
,1831,2,,1,,,,
,1832,1,,1,,,,
,1833,1,,1,,,,
,1834,2,,1,,,,
,1914,3,,1,,,,
,1915,1,,1,,,,
,1922,1,,1,,,,
,1924,1,,1,,,,
,1935,1,,1,,,,
,2013,1,,1,,,,
,2022,1,,1,,,,
,2023,1,,1,,,,
,2222,1,,1,,,,
,2223,2,,1,,,,
,2234,1,,1,,,,
,2535,2,,1,,,,
Block,,164,,0,,,,
,"002XX S CANAL ST",1,,1,,,,
,"019XX N LA CROSSE AVE",1,,1,,,,
,"008XX W SUNNYSIDE AVE",1,,1,,,,
,"002XX E OHIO ST",1,,1,,,,
,"002XX W 87th St",1,,1,,,,
,"001XX W HURON ST",1,,1,,,,
,"003XX W ONTARIO ST",1,,1,,,,
,"043XX W 77TH PL",1,,1,,,,
