key,value,count,ncount,complete,min,max,sum,sumsq
,,76,,,,,,
Arrest,,76,,1,,,,
,true,9,,1,,,,
,false,67,,1,,,,
Beat,,76,76,1,0111,2525,89909.000000,142229737.000000
,0111,2,,1,,,,
,0123,1,,1,,,,
,0131,2,,1,,,,
,0215,1,,1,,,,
,0323,1,,1,,,,
,0332,1,,1,,,,
,0414,1,,1,,,,
,0421,1,,1,,,,
,0423,2,,1,,,,
,0424,1,,1,,,,
,0432,1,,1,,,,
,0513,2,,1,,,,
,0524,1,,1,,,,
,0533,1,,1,,,,
,0611,1,,1,,,,
,0622,1,,1,,,,
,0633,1,,1,,,,
,0722,2,,1,,,,
,0731,3,,1,,,,
,0813,2,,1,,,,
,0814,1,,1,,,,
,0821,1,,1,,,,
,0824,1,,1,,,,
,0923,1,,1,,,,
,0932,1,,1,,,,
,1023,1,,1,,,,
,1033,1,,1,,,,
,1113,1,,1,,,,
,1121,2,,1,,,,
,1133,1,,1,,,,
,1134,3,,1,,,,
,1213,1,,1,,,,
,1215,1,,1,,,,
,1231,1,,1,,,,
,1232,1,,1,,,,
,1424,1,,1,,,,
,1432,1,,1,,,,
,1513,1,,1,,,,
,1532,1,,1,,,,
,1611,1,,1,,,,
,1613,1,,1,,,,
,1633,1,,1,,,,
,1651,1,,1,,,,
,1654,1,,1,,,,
,1711,1,,1,,,,
,1712,1,,1,,,,
,1722,1,,1,,,,
,1723,1,,1,,,,
,1811,1,,1,,,,
,1821,1,,1,,,,
,1834,1,,1,,,,
,1921,1,,1,,,,
,1922,1,,1,,,,
,1935,1,,1,,,,
,2013,1,,1,,,,
,2022,1,,1,,,,
,2031,1,,1,,,,
,2032,1,,1,,,,
,2411,1,,1,,,,
,2422,1,,1,,,,
,2432,1,,1,,,,
,2433,1,,1,,,,
,2513,1,,1,,,,
,2523,1,,1,,,,
,2525,1,,1,,,,
Block,,76,,1,,,,
,"052XX N ST LOUIS AVE",1,,1,,,,
,"002XX E 132ND ST",1,,1,,,,
,"067XX S RIDGELAND AVE",1,,1,,,,
,"074XX S HARVARD AVE",2,,1,,,,
,"012XX W ARTHINGTON ST",1,,1,,,,
,"086XX S MANISTEE AVE",1,,1,,,,
,"051XX S MARSHFIELD AVE",1,,1,,,,
,"061XX N KENMORE AVE",1,,1,,,,
,"011XX S MICHIGAN AVE",1,,1,,,,
,"115XX S ABERDEEN ST",1,,1,,,,
,"059XX N GLENWOOD AVE",1,,1,,,,
,"006XX S INDEPENDENCE BLVD",1,,1,,,,
,"110XX S VERNON AVE",1,,1,,,,
,"022XX N AVERS AVE",1,,1,,,,
,"013XX W POLK ST",1,,1,,,,
,"013XX N MILWAUKEE AVE",1,,1,,,,
,"003XX E ERIE ST",1,,1,,,,
,"003XX W 64TH ST",2,,1,,,,
,"075XX S YATES BLVD",1,,1,,,,
,"057XX S CICERO AVE",1,,1,,,,
,"084XX S PARNELL AVE",1,,1,,,,
,"004XX E 71ST ST",1,,1,,,,
,"0000X W WACKER DR",1,,1,,,,
,"011XX S WHIPPLE ST",1,,1,,,,
,"059XX S KOLIN AVE",1,,1,,,,
,"009XX N TRUMBULL AVE",1,,1,,,,
,"021XX W MC LEAN AVE",1,,1,,,,
,"054XX S CALIFORNIA AVE",1,,1,,,,
,"054XX N NATCHEZ AVE",1,,1,,,,
,"108XX S CALUMET AVE",1,,1,,,,
,"025XX W BIRCHWOOD AVE",1,,1,,,,
,"061XX N NORTHWEST HWY",1,,1,,,,
,"011XX S MASON AVE",1,,1,,,,
,"079XX S JEFFERY BLVD",1,,1,,,,
,"051XX W HURON ST",1,,1,,,,
,"022XX W WINNEMAC AVE",1,,1,,,,
,"026XX W 21ST ST",1,,1,,,,
,"047XX S PULASKI RD",1,,1,,,,
,"044XX W WASHINGTON BLVD",1,,1,,,,
,"005XX W ARLINGTON PL",1,,1,,,,
,"015XX N WELLS ST",1,,1,,,,
,"036XX N NARRAGANSETT AVE",1,,1,,,,
,"089XX S SOUTH CHICAGO AVE",1,,1,,,,
,"056XX S ARTESIAN AVE",1,,1,,,,
,"044XX S CALUMET AVE",1,,1,,,,
,"019XX N HARLEM AVE",1,,1,,,,
,"041XX N KEELER AVE",1,,1,,,,
,"030XX W HARRISON ST",1,,1,,,,
,"019XX N KENMORE AVE",1,,1,,,,
