key,value,count,ncount,complete,min,max,sum,sumsq
,,337,,,,,,
Arrest,,337,,1,,,,
,true,64,,1,,,,
,false,273,,1,,,,
Beat,,337,337,0,0111,2535,390203.000000,605001359.000000
,0111,1,,1,,,,
,0114,2,,1,,,,
,0121,1,,1,,,,
,0122,5,,1,,,,
,0123,1,,1,,,,
,0132,1,,1,,,,
,0133,1,,1,,,,
,0211,1,,1,,,,
,0212,3,,1,,,,
,0213,2,,1,,,,
,0223,1,,1,,,,
,0224,1,,1,,,,
,0225,9,,1,,,,
,0231,3,,1,,,,
,0235,1,,1,,,,
,0311,2,,1,,,,
,0312,1,,1,,,,
,0322,1,,1,,,,
,0323,3,,1,,,,
,0324,2,,1,,,,
,0331,3,,1,,,,
,0332,2,,1,,,,
,0334,1,,1,,,,
,0411,2,,0,,,,
,0414,3,,1,,,,
,0421,1,,1,,,,
,0422,3,,1,,,,
,0423,4,,1,,,,
,0424,2,,1,,,,
,0433,1,,1,,,,
,0511,4,,1,,,,
,0512,2,,1,,,,
,0513,4,,1,,,,
,0522,1,,1,,,,
,0524,2,,1,,,,
,0531,2,,1,,,,
,0533,6,,1,,,,
,0612,1,,1,,,,
,0613,2,,1,,,,
,0614,1,,1,,,,
,0623,2,,1,,,,
,0711,2,,1,,,,
,0715,2,,0,,,,
,0726,2,,1,,,,
,0812,2,,1,,,,
,0823,2,,1,,,,
,0831,2,,1,,,,
,0832,3,,1,,,,
,0921,2,,0,,,,
,0931,2,,1,,,,
,0933,2,,0,,,,
,1011,7,,1,,,,
,1021,2,,1,,,,
,1033,2,,1,,,,
,1113,2,,1,,,,
,1115,2,,0,,,,
,1124,2,,1,,,,
,1131,2,,0,,,,
,1133,3,,1,,,,
,1134,2,,1,,,,
,1135,2,,1,,,,
,1211,2,,0,,,,
,1212,3,,1,,,,
,1214,5,,1,,,,
,1224,2,,1,,,,
,1225,3,,1,,,,
,1411,2,,1,,,,
,1422,2,,1,,,,
,1424,5,,1,,,,
,1524,3,,1,,,,
,1532,6,,1,,,,
,1623,2,,1,,,,
,1624,3,,1,,,,
,1633,2,,1,,,,
,1634,3,,1,,,,
,1651,2,,1,,,,
,1723,3,,1,,,,
,1731,3,,1,,,,
,1733,3,,1,,,,
,1824,3,,1,,,,
,1831,2,,1,,,,
,1833,3,,1,,,,
,1834,6,,1,,,,
,1911,3,,1,,,,
,1914,2,,1,,,,
,1921,2,,1,,,,
,1923,2,,1,,,,
,1924,3,,1,,,,
,1932,2,,1,,,,
,2013,5,,1,,,,
,2033,2,,1,,,,
,2221,2,,1,,,,
,2234,2,,1,,,,
,2413,3,,1,,,,
,2433,3,,1,,,,
,2512,2,,1,,,,
,2513,2,,1,,,,
,2514,2,,1,,,,
,2522,2,,0,,,,
,2531,2,,1,,,,
Block,,337,,0,,,,
,"009XX W FRY ST",1,,1,,,,
,"002XX E ERIE ST",1,,1,,,,
,"002XX W 37TH PL",1,,1,,,,
,"001XX W MAPLE ST",1,,1,,,,
,"061XX N WINTHROP AVE",2,,0,,,,
,"021XX W LELAND AVE",1,,1,,,,
,"001XX W WACKER DR",1,,1,,,,
,"033XX N SOUTHPORT AVE",1,,1,,,,
,"051XX S MARSHFIELD AVE",1,,1,,,,
,"050XX S LAFLIN ST",1,,1,,,,
,"008XX N MICHIGAN AVE",3,,1,,,,
,"059XX N GLENWOOD AVE",4,,1,,,,
,"036XX W ARMITAGE AVE",2,,0,,,,
,"075XX S STONY ISLAND AVE",2,,0,,,,
,"013XX W 82ND ST",1,,1,,,,
,"007XX N MILWAUKEE AVE",1,,1,,,,
,"013XX N MILWAUKEE AVE",3,,0,,,,
,"054XX W AUGUSTA BLVD",1,,1,,,,
,"038XX N KENNETH AVE",1,,1,,,,
,"034XX W 18TH ST",1,,1,,,,
,"038XX S ELLIS AVE",2,,0,,,,
,"025XX S KEDZIE AVE",1,,1,,,,
,"054XX S WENTWORTH AVE",9,,0,,,,
,"035XX W POLK ST",1,,1,,,,
,"014XX N MAPLEWOOD AVE",1,,1,,,,
,"0000X W TERMINAL ST",2,,1,,,,
,"005XX E 74TH ST",2,,1,,,,
,"005XX W 65TH PL",1,,1,,,,
,"006XX S CENTRAL PARK AVE",1,,1,,,,
,"040XX S FEDERAL ST",1,,1,,,,
,"004XX N WABASH AVE",2,,1,,,,
,"030XX N FRANCISCO AVE",1,,1,,,,
,"013XX S LAWNDALE AVE",1,,1,,,,
,"047XX S ADA ST",2,,0,,,,
,"006XX W ENGLEWOOD AVE",1,,1,,,,
,"032XX S BELL AVE",1,,1,,,,
,"034XX W SUNNYSIDE AVE",1,,1,,,,
,"016XX S CANAL ST",1,,1,,,,
,"0000X E HURON ST",3,,1,,,,
,"0000X N CLARK ST",1,,1,,,,
,"015XX W WOLFRAM ST",1,,1,,,,
,"027XX W POLK ST",2,,0,,,,
,"015XX N MILWAUKEE AVE",1,,1,,,,
,"053XX S BISHOP ST",1,,1,,,,
,"025XX N SAYRE AVE",1,,1,,,,
,"012XX N HALSTED ST",1,,1,,,,
,"0000X W CHECKPOINT 7 ST",1,,1,,,,
,"055XX S ASHLAND AVE",2,,0,,,,
,"014XX S LAWNDALE AVE",1,,1,,,,
,"042XX N LINCOLN AVE",1,,1,,,,
,"049XX S INDIANA AVE",1,,1,,,,
,"018XX W FULLERTON AVE",1,,1,,,,
,"012XX W CARMEN AVE",1,,1,,,,
,"008XX W 87TH ST",1,,1,,,,
,"031XX N KEATING AVE",1,,1,,,,
,"041XX N LEAVITT ST",1,,1,,,,
,"0000X S CICERO AVE",1,,1,,,,
,"023XX N SAWYER AVE",1,,1,,,,
,"041XX W MADISON ST",1,,1,,,,
,"045XX N CLARENDON AVE",1,,1,,,,
,"029XX W 47TH ST",1,,1,,,,
,"016XX N MASON AVE",1,,1,,,,
,"008XX N CALIFORNIA AVE",1,,1,,,,
,"004XX E RANDOLPH ST",1,,1,,,,
,"016XX S PRAIRIE AVE",1,,1,,,,
,"0000X E 94TH ST",1,,1,,,,
,"040XX N MOODY AVE",1,,1,,,,
,"030XX N CENTRAL AVE",1,,1,,,,
,"049XX S MARSHFIELD AVE",1,,1,,,,
,"001XX W JACKSON BLVD",2,,1,,,,
,"035XX N MILWAUKEE AVE",1,,1,,,,
,"034XX W WABANSIA AVE",1,,1,,,,
,"033XX W OGDEN AVE",1,,1,,,,
,"017XX N NASHVILLE AVE",1,,1,,,,
,"003XX E RANDOLPH ST",1,,1,,,,
,"009XX E 130TH PL",2,,1,,,,
,"045XX N KIMBALL AVE",1,,1,,,,
,"008XX E 132ND ST",2,,0,,,,
,"039XX N RICHMOND ST",1,,1,,,,
,"007XX N LONG AVE",1,,1,,,,
,"007XX W COUCH PL",1,,1,,,,
,"010XX S ASHLAND AVE",1,,1,,,,
,"111XX S CHAMPLAIN AVE",2,,0,,,,
,"006XX S STATE ST",1,,1,,,,
,"006XX W GRACE ST",1,,1,,,,
,"026XX N MOODY AVE",1,,1,,,,
,"039XX S DR MARTIN LUTHER KING JR DR",1,,1,,,,
,"034XX N CENTRAL AVE",1,,1,,,,
,"003XX N MORGAN ST",2,,1,,,,
,"003XX S DAMEN AVE",3,,0,,,,
,"004XX W 119TH ST",1,,1,,,,
,"052XX W QUINCY ST",1,,1,,,,
,"035XX N ELSTON AVE",1,,1,,,,
,"035XX N HALSTED ST",1,,1,,,,
,"049XX W HUBBARD ST",2,,0,,,,
,"001XX E OAK ST",1,,1,,,,
,"022XX S WOOD ST",1,,1,,,,
,"022XX W 71ST ST",1,,1,,,,
,"022XX W IOWA ST",1,,1,,,,
,"003XX W 109TH ST",1,,1,,,,
"Case Number",,337,,0,,,,
,HY213261,1,,1,,,,
,HY270582,1,,1,,,,
,HY277580,1,,1,,,,
,HY512710,1,,1,,,,
,HY524428,1,,1,,,,
,HY525553,1,,1,,,,
,HY525609,1,,1,,,,
,HY525621,1,,1,,,,
,HY525700,1,,1,,,,
,HY525728,1,,1,,,,
,HY525859,1,,1,,,,
,HY525875,1,,1,,,,
,HY525919,1,,1,,,,
,HY527222,1,,1,,,,
,HY527476,1,,1,,,,
,HY527496,1,,1,,,,
,HY527704,1,,1,,,,
,HY527817,1,,1,,,,
,HY528298,1,,1,,,,
,HY528490,1,,1,,,,
,HY528943,1,,1,,,,
,HY529147,1,,1,,,,
,HY529770,1,,1,,,,
,HY530108,1,,1,,,,
,HY530259,1,,1,,,,
,HY530325,1,,1,,,,
,HY530490,1,,1,,,,
,HY530573,1,,1,,,,
,HY530613,1,,1,,,,
,HY530787,1,,1,,,,
,HY530908,1,,1,,,,
,HY530954,1,,1,,,,
,HY531029,1,,1,,,,
,HY531116,1,,1,,,,
,HY531273,1,,1,,,,
,HY531358,1,,1,,,,
,HY531581,1,,1,,,,
,HY531606,1,,1,,,,
,HY531614,1,,1,,,,
,HY531636,1,,1,,,,
,HY531637,1,,1,,,,
,HY531672,1,,1,,,,
,HY531732,1,,1,,,,
,HY531841,1,,1,,,,
,HY531981,1,,1,,,,
,HY532232,1,,1,,,,
,HY532305,1,,1,,,,
,JA261821,1,,1,,,,
,JA303052,1,,1,,,,
,JA345047,1,,1,,,,
,JA385412,1,,1,,,,
,JA396320,1,,1,,,,
,JA396736,1,,1,,,,
,JA396773,1,,1,,,,
,JA539162,1,,1,,,,
,JA549012,1,,1,,,,
,JA557924,1,,1,,,,
,JA566791,1,,1,,,,
,JB186154,1,,1,,,,
,JB192135,1,,1,,,,
,JB192831,1,,1,,,,
,JB194345,1,,1,,,,
,JB194453,1,,1,,,,
,JB194825,1,,1,,,,
,JB195037,1,,1,,,,
,JB195893,1,,1,,,,
,JB196904,1,,1,,,,
,JB196930,1,,1,,,,
,JB199136,1,,1,,,,
,JB200285,1,,1,,,,
,JB200637,1,,1,,,,
,JB200703,1,,1,,,,
,JB201346,1,,1,,,,
,JB201443,1,,1,,,,
,JB201466,1,,1,,,,
,JB201586,1,,1,,,,
,JB201611,1,,1,,,,
,JB201698,1,,1,,,,
,JB201777,1,,1,,,,
,JB201789,1,,1,,,,
,JB201797,1,,1,,,,
,JB201882,1,,1,,,,
,JB201889,1,,1,,,,
,JB202257,1,,1,,,,
,JB202546,1,,1,,,,
,JB202566,1,,1,,,,
,JB202593,1,,1,,,,
,JB202624,1,,1,,,,
,JB202691,1,,1,,,,
,JB202707,1,,1,,,,
,JB202792,1,,1,,,,
,JB202810,1,,1,,,,
,JB202961,1,,1,,,,
,JB202974,1,,1,,,,
,JB202989,1,,1,,,,
,JB203055,1,,1,,,,
,JB203058,1,,1,,,,
,JB203086,1,,1,,,,
,JB203139,1,,1,,,,
,JB203323,1,,1,,,,
"Community Area",,333,333,1,2,77,12056.000000,586374.000000
,2,3,,1,,,,
,3,5,,1,,,,
,4,3,,1,,,,
,5,4,,1,,,,
,6,9,,1,,,,
,7,3,,1,,,,
,8,18,,1,,,,
,10,1,,1,,,,
,11,2,,1,,,,
,14,3,,1,,,,
,15,7,,1,,,,
,16,6,,1,,,,
,17,3,,1,,,,
,18,1,,1,,,,
,19,7,,1,,,,
,20,1,,1,,,,
,21,3,,1,,,,
,22,6,,1,,,,
,23,4,,1,,,,
,24,16,,1,,,,
,25,18,,1,,,,
,26,6,,1,,,,
,27,9,,1,,,,
,28,14,,1,,,,
,29,14,,1,,,,
,30,3,,1,,,,
,31,2,,1,,,,
,32,9,,1,,,,
,33,2,,1,,,,
,34,1,,1,,,,
,35,2,,1,,,,
,36,2,,1,,,,
,37,9,,1,,,,
,38,4,,1,,,,
,40,6,,1,,,,
,41,1,,1,,,,
,42,2,,1,,,,
,43,10,,1,,,,
,44,3,,1,,,,
,45,1,,1,,,,
,46,9,,1,,,,
,47,1,,1,,,,
,49,8,,1,,,,
,50,5,,1,,,,
,52,2,,1,,,,
,53,3,,1,,,,
,54,6,,1,,,,
,56,2,,1,,,,
,57,1,,1,,,,
,58,4,,1,,,,
,59,2,,1,,,,
,60,1,,1,,,,
,61,9,,1,,,,
,62,1,,1,,,,
,64,2,,1,,,,
,65,1,,1,,,,
,66,8,,1,,,,
,67,6,,1,,,,
,68,6,,1,,,,
,69,7,,1,,,,
,70,1,,1,,,,
,71,6,,1,,,,
,72,2,,1,,,,
,73,1,,1,,,,
,75,2,,1,,,,
,76,5,,1,,,,
,77,9,,1,,,,
Date,,337,,0,,,,
,"03/25/2017 02:00:00 PM",1,,1,,,,
,"08/08/2017 08:30:00 AM",1,,1,,,,
,"12/03/2015 09:00:00 PM",1,,1,,,,
,"12/03/2015 12:00:00 PM",1,,1,,,,
,"05/28/2017 07:00:00 PM",2,,0,,,,
,"03/01/2017 09:00:00 AM",1,,1,,,,
,"03/01/2017 12:00:00 PM",1,,1,,,,
,"11/17/2015 10:00:00 AM",1,,1,,,,
,"05/13/2017 08:29:00 AM",1,,1,,,,
,"03/05/2011 12:01:00 AM",1,,1,,,,
,"07/01/2017 09:00:00 AM",1,,1,,,,
,"07/01/2017 12:00:00 PM",1,,1,,,,
,"07/01/2017 12:01:00 AM",1,,1,,,,
,"10/24/2017 11:00:00 AM",1,,1,,,,
,"03/13/2013 12:30:00 PM",1,,1,,,,
,"08/09/2017 09:00:00 AM",1,,1,,,,
,"08/21/2016 04:37:00 PM",1,,1,,,,
,"12/04/2015 11:30:00 AM",1,,1,,,,
,"11/01/2018 12:01:00 AM",1,,1,,,,
,"03/20/2017 08:00:00 AM",1,,1,,,,
,"11/12/2015 08:00:00 AM",1,,1,,,,
,"02/01/2017 09:00:00 AM",1,,1,,,,
,"11/02/2017 06:00:00 AM",1,,1,,,,
,"07/26/2017 01:00:00 AM",1,,1,,,,
,"09/29/2017 01:00:00 PM",1,,1,,,,
,"07/09/2016 12:00:00 AM",1,,1,,,,
,"09/15/2015 08:00:00 AM",1,,1,,,,
,"07/11/2017 08:15:00 AM",1,,1,,,,
,"03/27/2017 11:30:00 AM",1,,1,,,,
,"12/05/2015 01:19:00 PM",1,,1,,,,
,"12/05/2015 09:00:00 AM",1,,1,,,,
,"12/05/2015 09:20:00 AM",1,,1,,,,
,"12/05/2015 09:30:00 AM",1,,1,,,,
,"12/05/2015 10:00:00 AM",1,,1,,,,
,"12/05/2015 11:00:00 AM",1,,1,,,,
,"09/01/2013 09:00:00 AM",1,,1,,,,
,"07/01/2009 12:00:00 PM",1,,1,,,,
,"08/19/2017 12:00:00 PM",1,,1,,,,
,"03/29/2014 01:25:00 PM",1,,1,,,,
,"06/01/2017 12:01:00 AM",1,,1,,,,
,"03/28/2016 10:05:00 AM",1,,1,,,,
,"01/01/2016 12:00:00 PM",1,,1,,,,
,"04/06/2015 10:00:00 PM",1,,1,,,,
,"10/30/2014 12:00:00 AM",1,,1,,,,
,"11/22/2015 09:00:00 AM",1,,1,,,,
,"03/12/2018 04:03:00 PM",1,,1,,,,
,"09/16/2015 08:05:00 PM",1,,1,,,,
,"03/21/2018 08:55:00 PM",1,,1,,,,
,"12/06/2015 01:00:00 PM",1,,1,,,,
,"12/06/2015 04:00:00 PM",1,,1,,,,
,"12/06/2015 07:30:00 PM",1,,1,,,,
,"12/06/2015 08:20:00 PM",1,,1,,,,
,"12/06/2015 09:25:00 PM",1,,1,,,,
,"10/02/2017 09:30:00 AM",1,,1,,,,
,"10/20/2017 09:00:00 AM",1,,1,,,,
,"08/31/2018 11:48:00 AM",1,,1,,,,
,"05/26/2015 01:00:00 PM",1,,1,,,,
,"02/27/2017 10:15:00 PM",1,,1,,,,
,"05/25/2017 11:00:00 PM",2,,0,,,,
,"08/14/2017 12:00:00 PM",1,,1,,,,
,"08/20/2011 12:01:00 AM",1,,1,,,,
,"11/23/2015 07:30:00 PM",1,,1,,,,
,"10/18/2017 11:59:00 PM",1,,1,,,,
,"09/01/2016 08:00:00 AM",1,,1,,,,
,"05/10/2017 09:00:00 PM",1,,1,,,,
,"04/15/2017 12:00:00 AM",1,,1,,,,
,"10/27/2017 09:00:00 AM",1,,1,,,,
,"03/22/2018 09:15:00 AM",1,,1,,,,
,"03/22/2018 10:35:00 PM",1,,1,,,,
,"03/22/2018 12:00:00 AM",1,,1,,,,
,"02/14/2014 09:00:00 AM",1,,1,,,,
