key,value,count,ncount,complete,min,max,sum,sumsq
,,159,,,,,,
Arrest,,159,,1,,,,
,true,22,,1,,,,
,false,137,,1,,,,
Beat,,159,159,0,0113,2533,178333.000000,279246047.000000
,0113,1,,1,,,,
,0114,4,,1,,,,
,0122,2,,1,,,,
,0211,1,,1,,,,
,0213,2,,1,,,,
,0214,2,,1,,,,
,0215,2,,1,,,,
,0223,1,,1,,,,
,0224,1,,1,,,,
,0225,2,,1,,,,
,0235,1,,1,,,,
,0311,1,,1,,,,
,0313,2,,1,,,,
,0322,1,,1,,,,
,0324,2,,1,,,,
,0333,1,,1,,,,
,0411,4,,1,,,,
,0421,1,,1,,,,
,0423,1,,1,,,,
,0424,1,,1,,,,
,0431,1,,1,,,,
,0433,1,,1,,,,
,0511,2,,1,,,,
,0512,1,,1,,,,
,0523,2,,1,,,,
,0524,2,,1,,,,
,0533,1,,1,,,,
,0611,1,,1,,,,
,0621,1,,1,,,,
,0623,1,,1,,,,
,0624,3,,1,,,,
,0631,3,,1,,,,
,0633,1,,1,,,,
,0711,1,,1,,,,
,0713,1,,1,,,,
,0714,1,,1,,,,
,0723,1,,1,,,,
,0726,1,,1,,,,
,0733,1,,1,,,,
,0734,1,,1,,,,
,0735,1,,1,,,,
,0811,1,,1,,,,
,0812,1,,1,,,,
,0825,1,,1,,,,
,0831,3,,1,,,,
,0832,1,,1,,,,
,0834,3,,1,,,,
,0911,1,,1,,,,
,0915,3,,1,,,,
,0921,1,,1,,,,
,0925,1,,1,,,,
,0933,3,,1,,,,
,0934,2,,1,,,,
,1014,1,,1,,,,
,1021,1,,1,,,,
,1023,1,,1,,,,
,1111,1,,1,,,,
,1121,1,,1,,,,
,1122,2,,1,,,,
,1124,1,,1,,,,
,1132,1,,1,,,,
,1212,1,,1,,,,
,1213,1,,1,,,,
,1221,2,,1,,,,
,1223,2,,1,,,,
,1225,1,,1,,,,
,1233,1,,1,,,,
,1411,1,,1,,,,
,1413,1,,1,,,,
,1414,1,,1,,,,
,1422,1,,1,,,,
,1424,1,,1,,,,
,1431,1,,1,,,,
,1522,2,,1,,,,
,1523,1,,1,,,,
,1524,1,,1,,,,
,1531,3,,1,,,,
,1532,2,,1,,,,
,1613,1,,1,,,,
,1621,1,,1,,,,
,1622,1,,1,,,,
,1632,1,,1,,,,
,1651,1,,1,,,,
,1653,1,,1,,,,
,1712,1,,1,,,,
,1722,1,,1,,,,
,1732,1,,1,,,,
,1813,1,,1,,,,
,1823,1,,1,,,,
,1824,1,,1,,,,
,1831,1,,1,,,,
,1833,1,,1,,,,
,1834,3,,1,,,,
,1914,1,,1,,,,
,1915,1,,1,,,,
,1922,2,,1,,,,
,2013,4,,1,,,,
,2223,2,,1,,,,
,2232,2,,1,,,,
,2533,3,,1,,,,
Block,,159,,0,,,,
,"079XX S LANGLEY AVE",1,,1,,,,
,"035XX W MELROSE ST",1,,1,,,,
,"002XX E 71ST ST",1,,1,,,,
,"035XX S MICHIGAN AVE",2,,1,,,,
,"019XX W GRAND AVE",1,,1,,,,
,"062XX S ARTESIAN AVE",1,,1,,,,
,"078XX S PAULINA ST",1,,1,,,,
,"008XX N MICHIGAN AVE",1,,1,,,,
,"059XX N GLENWOOD AVE",3,,1,,,,
,"033XX W 13TH ST",1,,1,,,,
,"011XX W FARWELL AVE",1,,1,,,,
,"075XX S STONY ISLAND AVE",3,,1,,,,
,"0000X N LOCKWOOD AVE",1,,1,,,,
,"021XX S FAIRFIELD AVE",1,,1,,,,
,"071XX S WOODLAWN AVE",1,,1,,,,
,"078XX S COTTAGE GROVE AVE",1,,1,,,,
,"013XX W WASHBURNE AVE",1,,1,,,,
,"089XX S PARNELL AVE",1,,1,,,,
,"025XX W 113 ST",1,,1,,,,
,"003XX S MICHIGAN AVE",1,,1,,,,
,"078XX S LANGLEY AVE",1,,1,,,,
,"034XX N SOUTHPORT AVE",1,,1,,,,
,"009XX N LECLAIRE AVE",1,,1,,,,
,"009XX N LOCKWOOD AVE",1,,1,,,,
,"054XX S WENTWORTH AVE",1,,1,,,,
,"020XX N MILWAUKEE AVE",1,,1,,,,
,"015XX E 76TH ST",1,,1,,,,
,"039XX S WELLS ST",1,,1,,,,
,"005XX E 92ND ST",1,,1,,,,
,"018XX S HAMLIN AVE",1,,1,,,,
,"004XX N WABASH AVE",2,,1,,,,
,"100XX W OHARE ST",1,,1,,,,
,"006XX E BOWEN AVE",1,,1,,,,
,"023XX W WASHINGTON BLVD",1,,1,,,,
,"045XX S CALUMET AVE",1,,1,,,,
,"034XX N BROADWAY",1,,1,,,,
,"083XX S CICERO AVE",1,,1,,,,
,"065XX S TALMAN AVE",1,,1,,,,
,"029XX N ALBANY AVE",1,,1,,,,
,"075XX N SHERIDAN RD",1,,1,,,,
,"006XX W 63RD ST",1,,1,,,,
,"073XX S DORCHESTER AVE",1,,1,,,,
,"015XX N LAWLER AVE",2,,0,,,,
,"072XX S ASHLAND AVE",1,,1,,,,
,"013XX N CLARK ST",1,,1,,,,
,"007XX W 87TH ST",1,,1,,,,
,"080XX S DREXEL AVE",1,,1,,,,
,"080XX S KEELER AVE",1,,1,,,,
,"080XX S VERNON AVE",1,,1,,,,
,"104XX S WABASH AVE",1,,1,,,,
,"004XX N CENTRAL AVE",1,,1,,,,
,"004XX N HARDING AVE",1,,1,,,,
,"003XX W RANDOLPH ST",1,,1,,,,
,"101XX S CARPENTER ST",1,,1,,,,
,"050XX S INDIANA AVE",1,,1,,,,
,"008XX W 76TH ST",1,,1,,,,
,"035XX W MC LEAN AVE",1,,1,,,,
,"018XX N LAMON AVE",1,,1,,,,
,"039XX W LAWRENCE AVE",1,,1,,,,
,"005XX N LECLAIRE AVE",1,,1,,,,
