key,value,count,ncount,complete,min,max,sum,sumsq
,,403,,,,,,
Arrest,,403,,1,,,,
,true,67,,1,,,,
,false,336,,1,,,,
Beat,,403,403,0,0111,2535,456753.000000,713676659.000000
,0111,4,,1,,,,
,0121,3,,1,,,,
,0122,4,,1,,,,
,0123,3,,1,,,,
,0213,5,,1,,,,
,0222,2,,1,,,,
,0225,15,,1,,,,
,0311,2,,1,,,,
,0322,5,,1,,,,
,0323,2,,1,,,,
,0334,2,,1,,,,
,0411,5,,1,,,,
,0413,7,,1,,,,
,0414,3,,1,,,,
,0421,3,,1,,,,
,0422,3,,1,,,,
,0423,2,,1,,,,
,0433,2,,1,,,,
,0511,6,,1,,,,
,0531,2,,1,,,,
,0532,2,,1,,,,
,0533,3,,1,,,,
,0612,2,,1,,,,
,0621,3,,1,,,,
,0624,4,,1,,,,
,0631,4,,1,,,,
,0632,2,,1,,,,
,0713,5,,1,,,,
,0733,2,,1,,,,
,0735,4,,1,,,,
,0813,2,,1,,,,
,0814,4,,1,,,,
,0815,4,,1,,,,
,0823,3,,1,,,,
,0825,3,,1,,,,
,0832,3,,1,,,,
,0833,2,,1,,,,
,0835,2,,1,,,,
,0915,4,,1,,,,
,0921,2,,1,,,,
,0925,3,,1,,,,
,0932,2,,1,,,,
,0934,2,,1,,,,
,0935,2,,1,,,,
,1011,4,,1,,,,
,1013,3,,1,,,,
,1023,2,,1,,,,
,1032,2,,1,,,,
,1033,2,,1,,,,
,1034,2,,1,,,,
,1112,2,,1,,,,
,1121,3,,1,,,,
,1122,2,,1,,,,
,1123,2,,1,,,,
,1131,2,,1,,,,
,1132,4,,1,,,,
,1133,2,,1,,,,
,1134,3,,1,,,,
,1135,2,,1,,,,
,1211,2,,1,,,,
,1212,2,,1,,,,
,1213,3,,1,,,,
,1215,3,,1,,,,
,1223,2,,1,,,,
,1225,4,,1,,,,
,1231,2,,1,,,,
,1232,3,,1,,,,
,1234,3,,1,,,,
,1235,2,,1,,,,
,1421,2,,1,,,,
,1422,2,,1,,,,
,1423,2,,1,,,,
,1511,3,,1,,,,
,1513,2,,1,,,,
,1524,2,,1,,,,
,1611,2,,1,,,,
,1613,2,,1,,,,
,1614,2,,1,,,,
,1623,3,,1,,,,
,1633,3,,1,,,,
,1653,2,,1,,,,
,1654,2,,1,,,,
,1711,3,,1,,,,
,1723,2,,1,,,,
,1724,3,,1,,,,
,1733,2,,1,,,,
,1822,2,,1,,,,
,1831,9,,1,,,,
,1833,6,,1,,,,
,1834,7,,1,,,,
,1924,3,,1,,,,
