key,value,count,ncount,complete,min,max,sum,sumsq
,,117,,,,,,
Arrest,,117,,1,,,,
,true,21,,1,,,,
,false,96,,1,,,,
Beat,,117,117,1,0111,2533,132556.000000,215468340.000000
,0111,1,,1,,,,
,0114,1,,1,,,,
,0122,1,,1,,,,
,0123,1,,1,,,,
,0132,1,,1,,,,
,0133,1,,1,,,,
,0224,2,,1,,,,
,0225,6,,1,,,,
,0231,2,,1,,,,
,0235,1,,1,,,,
,0311,1,,1,,,,
,0313,2,,1,,,,
,0321,1,,1,,,,
,0322,1,,1,,,,
,0324,1,,1,,,,
,0331,1,,1,,,,
,0411,1,,1,,,,
,0414,1,,1,,,,
,0421,2,,1,,,,
,0424,1,,1,,,,
,0432,1,,1,,,,
,0511,2,,1,,,,
,0523,1,,1,,,,
,0524,1,,1,,,,
,0533,1,,1,,,,
,0612,1,,1,,,,
,0613,1,,1,,,,
,0623,1,,1,,,,
,0624,1,,1,,,,
,0631,1,,1,,,,
,0711,1,,1,,,,
,0713,2,,1,,,,
,0714,1,,1,,,,
,0715,1,,1,,,,
,0732,1,,1,,,,
,0733,1,,1,,,,
,0812,1,,1,,,,
,0815,1,,1,,,,
,0824,1,,1,,,,
,0832,1,,1,,,,
,0913,1,,1,,,,
,0925,1,,1,,,,
,0931,1,,1,,,,
,0933,1,,1,,,,
,1012,1,,1,,,,
,1013,1,,1,,,,
,1024,1,,1,,,,
,1033,1,,1,,,,
,1034,1,,1,,,,
,1113,1,,1,,,,
,1122,2,,1,,,,
,1124,1,,1,,,,
,1131,1,,1,,,,
,1133,1,,1,,,,
,1135,1,,1,,,,
,1222,1,,1,,,,
,1223,1,,1,,,,
,1224,2,,1,,,,
,1225,3,,1,,,,
,1232,1,,1,,,,
,1422,1,,1,,,,
,1431,2,,1,,,,
,1432,1,,1,,,,
,1513,1,,1,,,,
,1611,1,,1,,,,
,1631,1,,1,,,,
,1633,2,,1,,,,
,1654,1,,1,,,,
,1712,1,,1,,,,
,1731,1,,1,,,,
,1733,1,,1,,,,
,1814,1,,1,,,,
,1821,1,,1,,,,
,1831,2,,1,,,,
,1833,2,,1,,,,
,1834,1,,1,,,,
,1924,1,,1,,,,
,1925,1,,1,,,,
,1933,1,,1,,,,
,2022,1,,1,,,,
,2031,1,,1,,,,
,2211,2,,1,,,,
,2212,1,,1,,,,
,2222,1,,1,,,,
,2232,1,,1,,,,
,2413,1,,1,,,,
,2422,1,,1,,,,
,2423,1,,1,,,,
,2424,1,,1,,,,
,2432,1,,1,,,,
,2514,1,,1,,,,
