key,value,count,ncount,complete,min,max,sum,sumsq
,,119,,,,,,
Arrest,,119,,1,,,,
,true,29,,1,,,,
,false,90,,1,,,,
Beat,,119,119,1,0121,2535,132166.000000,189941456.000000
,0121,1,,1,,,,
,0213,1,,1,,,,
,0222,1,,1,,,,
,0225,1,,1,,,,
,0231,1,,1,,,,
,0233,1,,1,,,,
,0313,1,,1,,,,
,0324,2,,1,,,,
,0333,1,,1,,,,
,0411,2,,1,,,,
,0414,3,,1,,,,
,0422,1,,1,,,,
,0423,1,,1,,,,
,0424,1,,1,,,,
,0431,2,,1,,,,
,0512,2,,1,,,,
,0513,1,,1,,,,
,0524,1,,1,,,,
,0533,1,,1,,,,
,0611,1,,1,,,,
,0612,3,,1,,,,
,0623,1,,1,,,,
,0624,2,,1,,,,
,0632,1,,1,,,,
,0711,1,,1,,,,
,0713,1,,1,,,,
,0731,1,,1,,,,
,0733,1,,1,,,,
,0735,1,,1,,,,
,0813,1,,1,,,,
,0815,1,,1,,,,
,0822,1,,1,,,,
,0823,1,,1,,,,
,0824,2,,1,,,,
,0825,1,,1,,,,
,0831,1,,1,,,,
,0832,1,,1,,,,
,0834,1,,1,,,,
,0913,1,,1,,,,
,0923,1,,1,,,,
,0924,1,,1,,,,
,0925,1,,1,,,,
,0931,1,,1,,,,
,0934,1,,1,,,,
,0935,1,,1,,,,
,1011,1,,1,,,,
,1012,1,,1,,,,
,1021,1,,1,,,,
,1022,1,,1,,,,
,1031,2,,1,,,,
,1112,2,,1,,,,
,1113,1,,1,,,,
,1114,1,,1,,,,
,1115,1,,1,,,,
,1121,2,,1,,,,
,1123,1,,1,,,,
,1124,1,,1,,,,
,1131,1,,1,,,,
,1132,3,,1,,,,
,1134,1,,1,,,,
,1221,1,,1,,,,
,1223,1,,1,,,,
,1224,1,,1,,,,
,1225,2,,1,,,,
,1233,1,,1,,,,
,1234,1,,1,,,,
,1412,1,,1,,,,
,1413,1,,1,,,,
,1433,1,,1,,,,
,1434,1,,1,,,,
,1511,1,,1,,,,
,1513,2,,1,,,,
,1624,1,,1,,,,
,1633,4,,1,,,,
,1634,1,,1,,,,
,1713,1,,1,,,,
,1723,1,,1,,,,
,1731,1,,1,,,,
,1813,1,,1,,,,
,1822,1,,1,,,,
,1831,1,,1,,,,
,1832,1,,1,,,,
,1833,2,,1,,,,
,1834,1,,1,,,,
,1915,1,,1,,,,
,1924,1,,1,,,,
,1935,1,,1,,,,
,2013,2,,1,,,,
,2022,1,,1,,,,
,2222,1,,1,,,,
,2223,1,,1,,,,
,2413,1,,1,,,,
,2424,1,,1,,,,
,2431,1,,1,,,,
,2523,1,,1,,,,
,2531,1,,1,,,,
,2535,1,,1,,,,
Block,,119,,0,,,,
,"044XX W VAN BUREN ST",1,,1,,,,
,"053XX S DR MARTIN LUTHER KING JR DR",1,,1,,,,
,"002XX S CANAL ST",1,,1,,,,
,"073XX N DAMEN AVE",1,,1,,,,
,"016XX W MAYPOLE AVE",1,,1,,,,
