key,value,count,ncount,complete,min,max,sum,sumsq
,,57,,,,,,
Arrest,,57,,1,,,,
,true,7,,1,,,,
,false,50,,1,,,,
Beat,,57,57,1,0121,2531,65907.000000,115067667.000000
,0121,2,,1,,,,
,0122,1,,1,,,,
,0131,1,,1,,,,
,0211,1,,1,,,,
,0213,2,,1,,,,
,0222,1,,1,,,,
,0223,1,,1,,,,
,0231,2,,1,,,,
,0312,1,,1,,,,
,0321,1,,1,,,,
,0322,2,,1,,,,
,0334,1,,1,,,,
,0423,1,,1,,,,
,0522,1,,1,,,,
,0533,1,,1,,,,
,0614,1,,1,,,,
,0631,2,,1,,,,
,0632,1,,1,,,,
,0724,1,,1,,,,
,0815,1,,1,,,,
,0823,1,,1,,,,
,0835,1,,1,,,,
,0921,1,,1,,,,
,0922,1,,1,,,,
,1014,1,,1,,,,
,1024,1,,1,,,,
,1112,1,,1,,,,
,1134,1,,1,,,,
,1412,1,,1,,,,
,1431,1,,1,,,,
,1522,1,,1,,,,
,1623,1,,1,,,,
,1634,1,,1,,,,
,1822,1,,1,,,,
,1833,1,,1,,,,
,1834,1,,1,,,,
,1925,1,,1,,,,
,1931,1,,1,,,,
,1935,3,,1,,,,
,2013,1,,1,,,,
,2221,1,,1,,,,
,2223,1,,1,,,,
,2232,1,,1,,,,
,2413,1,,1,,,,
,2431,1,,1,,,,
,2524,1,,1,,,,
,2525,1,,1,,,,
,2531,3,,1,,,,
Block,,57,,1,,,,
,"053XX S DR MARTIN LUTHER KING JR DR",2,,1,,,,
,"068XX S LOOMIS BLVD",1,,1,,,,
,"008XX N MICHIGAN AVE",1,,1,,,,
,"059XX N GLENWOOD AVE",1,,1,,,,
,"084XX S LANGLEY AVE",1,,1,,,,
,"018XX N MAYFIELD AVE",3,,1,,,,
,"067XX S INDIANA AVE",1,,1,,,,
,"015XX W 94TH ST",1,,1,,,,
,"069XX S DR MARTIN LUTHER KING JR DR",1,,1,,,,
,"022XX N KEELER AVE",1,,1,,,,
,"026XX N MILWAUKEE AVE",1,,1,,,,
,"004XX N WABASH AVE",1,,1,,,,
,"022XX S KEDZIE AVE",1,,1,,,,
,"097XX S HALSTED ST",1,,1,,,,
,"026XX W 47TH ST",1,,1,,,,
,"0000X S RIVERSIDE PLZ",1,,1,,,,
,"081XX S HONORE ST",1,,1,,,,
,"006XX W IRVING PARK RD",1,,1,,,,
,"0000X W 119TH ST",1,,1,,,,
,"021XX N MAPLEWOOD AVE",1,,1,,,,
,"072XX S SOUTH SHORE DR",1,,1,,,,
,"080XX S KEDZIE AVE",1,,1,,,,
,"026XX N HALSTED ST",1,,1,,,,
,"089XX S EXCHANGE AVE",1,,1,,,,
,"052XX W NEWPORT AVE",1,,1,,,,
,"010XX W 105TH ST",1,,1,,,,
,"012XX N HALSTED ST",1,,1,,,,
,"028XX W 63RD ST",1,,1,,,,
,"018XX W FULLERTON AVE",1,,1,,,,
,"023XX S MICHIGAN AVE",1,,1,,,,
,"039XX W WRIGHTWOOD AVE",1,,1,,,,
,"041XX S PULASKI RD",1,,1,,,,
,"005XX W MADISON ST",1,,1,,,,
,"016XX S AVERS AVE",1,,1,,,,
,"069XX N CLARK ST",1,,1,,,,
,"052XX N LARAMIE AVE",1,,1,,,,
,"066XX S MARYLAND AVE",1,,1,,,,
,"082XX S STATE ST",2,,1,,,,
,"042XX S MICHIGAN AVE",1,,1,,,,
,"005XX S CENTRAL AVE",1,,1,,,,
,"047XX S ST LAWRENCE AVE",1,,1,,,,
,"133XX S LANGLEY AVE",1,,1,,,,
,"024XX N LINCOLN AVE",1,,1,,,,
,"061XX N HOYNE AVE",1,,1,,,,
,"032XX S PRAIRIE AVE",1,,1,,,,
,"047XX S INGLESIDE AVE",1,,1,,,,
,"010XX N AVERS AVE",1,,1,,,,
,"031XX W 42ND ST",1,,1,,,,
,"031XX W POLK ST",1,,1,,,,
,"005XX W DEMING PL",1,,1,,,,
,"001XX W LAKE ST",1,,1,,,,
,"039XX S DR MARTIN LUTHER KING JR DR",1,,1,,,,
,"065XX S DR MARTIN LUTHER KING JR DR",1,,1,,,,
"Case Number",,57,,1,,,,
,HM197365,1,,1,,,,
,HY251107,1,,1,,,,
,HY421441,1,,1,,,,
,HY421508,1,,1,,,,
,HY523227,1,,1,,,,
,HZ126685,1,,1,,,,
,HZ223145,1,,1,,,,
,HZ223170,1,,1,,,,
,HZ223360,1,,1,,,,
,HZ223439,1,,1,,,,
,HZ223693,1,,1,,,,
,HZ406036,1,,1,,,,
,HZ406354,1,,1,,,,
,HZ406746,1,,1,,,,
,HZ407118,1,,1,,,,
,HZ407222,1,,1,,,,
,HZ407231,1,,1,,,,
,HZ407237,1,,1,,,,
,HZ407287,1,,1,,,,
,HZ407294,1,,1,,,,
,HZ407428,1,,1,,,,
,HZ407435,1,,1,,,,
,HZ407457,1,,1,,,,
,HZ407490,1,,1,,,,
,HZ408356,1,,1,,,,
,JA197543,1,,1,,,,
,JA203264,1,,1,,,,
,JA203353,1,,1,,,,
,JA203628,1,,1,,,,
,JA203867,1,,1,,,,
,JA203871,1,,1,,,,
,JA203912,1,,1,,,,
,JA203918,1,,1,,,,
,JA242298,1,,1,,,,
,JA244001,1,,1,,,,
,JA258566,1,,1,,,,
,JA258884,1,,1,,,,
,JA259295,1,,1,,,,
,JA259565,1,,1,,,,
,JA260180,1,,1,,,,
,JA260553,1,,1,,,,
,JB348183,1,,1,,,,
,JB470526,1,,1,,,,
,JC217266,1,,1,,,,
,JC217271,1,,1,,,,
,JC217353,1,,1,,,,
,JC217504,1,,1,,,,
,JC217834,1,,1,,,,
,JC218089,1,,1,,,,
,JC218094,1,,1,,,,
,JC284241,1,,1,,,,
,JC300247,1,,1,,,,
,JC301444,1,,1,,,,
