key,value,count,ncount,complete,min,max,sum,sumsq
,,257,,,,,,
019,,257,257,1,001,025,2987.000000,47257.000000
,001,9,,1,,,,
,002,28,,1,,,,
,003,5,,1,,,,
,004,11,,1,,,,
,005,4,,1,,,,
,006,15,,1,,,,
,007,18,,1,,,,
,008,20,,1,,,,
,009,5,,1,,,,
,010,5,,1,,,,
,011,8,,1,,,,
,012,18,,1,,,,
,014,11,,1,,,,
,015,6,,1,,,,
,016,10,,1,,,,
,017,16,,1,,,,
,018,21,,1,,,,
,019,14,,1,,,,
,020,10,,1,,,,
,022,8,,1,,,,
,024,3,,1,,,,
,025,12,,1,,,,
"01_05_2001 08_58_49 PM",,257,,0,,,,
,"01/08/2001 01:20:00 PM",1,,1,,,,
,"01/08/2001 01:50:00 PM",1,,1,,,,
,"01/08/2001 02:00:00 AM",1,,1,,,,
,"01/08/2001 03:25:00 PM",1,,1,,,,
,"01/08/2001 03:30:00 AM",1,,1,,,,
,"01/08/2001 03:31:00 PM",1,,1,,,,
,"01/08/2001 03:55:00 PM",1,,1,,,,
,"01/08/2001 04:00:00 PM",2,,1,,,,
,"01/08/2001 05:00:00 PM",1,,1,,,,
,"01/08/2001 05:01:33 PM",1,,1,,,,
,"01/08/2001 05:15:00 PM",1,,1,,,,
,"01/08/2001 07:30:00 PM",3,,1,,,,
,"01/08/2001 08:00:00 AM",1,,1,,,,
,"01/08/2001 08:00:00 PM",1,,1,,,,
,"01/08/2001 08:30:00 PM",1,,1,,,,
,"01/08/2001 08:40:06 AM",1,,1,,,,
,"01/08/2001 09:00:00 AM",2,,1,,,,
,"01/08/2001 11:15:00 PM",1,,1,,,,
,"01/08/2001 11:30:00 AM",1,,1,,,,
,"01/08/2001 12:00:00 PM",1,,1,,,,
,"01/02/2001 08:00:00 PM",1,,1,,,,
,"01/02/2001 12:00:00 PM",1,,1,,,,
,"01/09/2001 01:00:00 PM",2,,1,,,,
,"01/09/2001 01:20:00 AM",1,,1,,,,
,"01/09/2001 01:30:00 PM",2,,1,,,,
,"01/09/2001 01:31:00 AM",1,,1,,,,
,"01/09/2001 02:00:00 PM",2,,1,,,,
,"01/09/2001 02:35:00 PM",1,,1,,,,
,"01/09/2001 03:00:00 PM",1,,1,,,,
,"01/09/2001 03:10:00 PM",1,,1,,,,
,"01/09/2001 03:30:00 PM",2,,1,,,,
,"01/09/2001 03:40:00 PM",1,,1,,,,
