key,value,count,ncount,complete,min,max,sum,sumsq
,,31,,,,,,
019,,31,31,1,002,025,281.000000,4373.000000
,002,11,,1,,,,
,003,1,,1,,,,
,004,3,,1,,,,
,005,1,,1,,,,
,007,1,,1,,,,
,008,1,,1,,,,
,010,2,,1,,,,
,014,2,,1,,,,
,015,1,,1,,,,
,016,1,,1,,,,
,017,1,,1,,,,
,019,2,,1,,,,
,020,2,,1,,,,
,025,2,,1,,,,
"01_05_2001 08_58_49 PM",,31,,1,,,,
,"01/08/2001 05:00:00 PM",1,,1,,,,
,"01/09/2001 02:30:00 PM",1,,1,,,,
,"01/12/2001 04:00:00 AM",1,,1,,,,
,"01/12/2001 04:38:00 PM",1,,1,,,,
,"01/12/2001 05:00:00 PM",1,,1,,,,
,"01/13/2001 01:05:00 PM",1,,1,,,,
,"01/13/2001 01:49:18 AM",1,,1,,,,
,"01/13/2001 02:00:00 PM",1,,1,,,,
,"01/13/2001 07:00:00 PM",1,,1,,,,
,"01/13/2001 10:01:00 AM",1,,1,,,,
,"01/13/2001 10:50:00 AM",1,,1,,,,
,"01/14/2001 01:02:00 AM",1,,1,,,,
,"01/14/2001 06:11:08 PM",1,,1,,,,
,"01/14/2001 07:00:00 PM",2,,1,,,,
,"01/14/2001 07:24:26 PM",1,,1,,,,
,"01/14/2001 08:00:00 PM",1,,1,,,,
,"01/14/2001 10:55:17 PM",1,,1,,,,
,"01/14/2001 11:31:00 PM",1,,1,,,,
,"01/14/2001 11:40:10 PM",1,,1,,,,
,"01/14/2001 11:45:00 AM",1,,1,,,,
,"01/14/2001 12:00:00 PM",1,,1,,,,
,"01/15/2001 01:00:00 PM",1,,1,,,,
,"01/15/2001 06:05:00 AM",1,,1,,,,
,"01/15/2001 12:00:00 AM",1,,1,,,,
,"01/15/2001 12:17:34 AM",1,,1,,,,
,"01/15/2001 12:37:42 AM",1,,1,,,,
,"01/15/2001 12:45:00 AM",1,,1,,,,
,"01/15/2001 12:50:00 PM",1,,1,,,,
,"01/10/2001 05:00:00 PM",1,,1,,,,
,"01/10/2001 10:00:00 AM",1,,1,,,,
"027XX N CLARK ST",,31,,1,,,,
,"004XX E 47 ST",1,,1,,,,
,"017XX N MONITOR AV",1,,1,,,,
,"016XX E 95 ST",1,,1,,,,
,"003XX W 115 ST",1,,1,,,,
,"040XX W 26 ST",1,,1,,,,
,"068XX S MICHIGAN AV",1,,1,,,,
,"059XX N NORTHWEST HW",1,,1,,,,
,"043XX W LE MOYNE ST",1,,1,,,,
,"046XX S MICHIGAN AV",1,,1,,,,
,"057XX S PRAIRIE AV",1,,1,,,,
,"059XX S STATE ST",1,,1,,,,
,"025XX W RASCHER AV",1,,1,,,,
,"030XX S MICHIGAN AV",1,,1,,,,
,"012XX S CHRISTIANA AV",1,,1,,,,
,"075XX S STONY ISLAND AV",1,,1,,,,
,"051XX S CALUMET AV",1,,1,,,,
,"051XX S FEDERAL ST",1,,1,,,,
,"048XX W CORTEZ ST",1,,1,,,,
,"080XX S KIMBARK AV",1,,1,,,,
,"062XX S WHIPPLE ST",1,,1,,,,
,"026XX N KIMBALL AV",1,,1,,,,
,"055XX S LA SALLE ST",1,,1,,,,
,"069XX S HONORE ST",1,,1,,,,
,"038XX S MICHIGAN AV",1,,1,,,,
,"044XX N HAMLIN AV",1,,1,,,,
,"043XX S DR MARTN LUTHR KING JR DR",1,,1,,,,
,"048XX N BROADWAY",1,,1,,,,
,"009XX W AGATITE AV",1,,1,,,,
,"031XX W LYNDALE ST",1,,1,,,,
,"026XX N CLARK ST",1,,1,,,,
,"047XX S MICHIGAN AV",1,,1,,,,
"08_17_2015 03_03_40 PM",,31,,1,,,,
,"08/17/2015 03:03:40 PM",31,,1,,,,
11,,31,22,1,03,26,254.000000,4496.000000
,03,2,,1,,,,
,05,3,,1,,,,
,06,6,,1,,,,
,07,2,,1,,,,
,11,1,,1,,,,
,14,3,,1,,,,
,26,5,,1,,,,
,08A,2,,1,,,,
,08B,7,,1,,,,
1171620,,31,31,1,1130901,1189107,36188598.000000,42252908652916.000000
,1130901,1,,1,,,,
,1137195,1,,1,,,,
,1143909,1,,1,,,,
,1147222,1,,1,,,,
,1150062,1,,1,,,,
,1150226,1,,1,,,,
,1153231,1,,1,,,,
,1154261,1,,1,,,,
,1155152,1,,1,,,,
,1157076,1,,1,,,,
,1158090,1,,1,,,,
,1165254,1,,1,,,,
,1167385,1,,1,,,,
,1169264,1,,1,,,,
,1171962,1,,1,,,,
,1176198,1,,1,,,,
,1176325,1,,1,,,,
,1176618,1,,1,,,,
,1177249,1,,1,,,,
,1177785,1,,1,,,,
,1177786,1,,1,,,,
,1177974,1,,1,,,,
,1177991,1,,1,,,,
,1178384,1,,1,,,,
,1179060,1,,1,,,,
,1179328,1,,1,,,,
,1179538,1,,1,,,,
,1179755,1,,1,,,,
,1186236,1,,1,,,,
,1188074,1,,1,,,,
,1189107,1,,1,,,,
1210,,31,30,1,0320,4387,31027.000000,54294119.000000
,0320,1,,1,,,,
,033A,1,,1,,,,
