key,value,count,ncount,complete,min,max,sum,sumsq
,,80,,,,,,
019,,80,80,1,001,025,1051.000000,17335.000000
,001,1,,1,,,,
,002,1,,1,,,,
,003,3,,1,,,,
,004,1,,1,,,,
,005,7,,1,,,,
,006,5,,1,,,,
,007,3,,1,,,,
,008,6,,1,,,,
,009,1,,1,,,,
,010,2,,1,,,,
,011,8,,1,,,,
,014,3,,1,,,,
,015,8,,1,,,,
,016,2,,1,,,,
,017,2,,1,,,,
,018,10,,1,,,,
,019,3,,1,,,,
,020,6,,1,,,,
,024,1,,1,,,,
,025,7,,1,,,,
"01_05_2001 08_58_49 PM",,80,,1,,,,
,"01/08/2001 01:00:00 PM",2,,1,,,,
,"01/08/2001 01:30:00 AM",1,,1,,,,
,"01/08/2001 03:00:00 AM",1,,1,,,,
,"01/08/2001 08:00:00 AM",1,,1,,,,
,"01/08/2001 09:30:00 AM",1,,1,,,,
,"01/08/2001 09:40:00 AM",1,,1,,,,
,"01/08/2001 10:00:00 AM",1,,1,,,,
,"01/08/2001 10:50:00 AM",1,,1,,,,
,"01/08/2001 11:10:00 AM",1,,1,,,,
,"01/02/2001 02:00:00 PM",1,,1,,,,
,"01/02/2001 04:00:00 PM",2,,1,,,,
,"01/02/2001 04:45:00 AM",1,,1,,,,
,"01/02/2001 08:00:00 AM",1,,1,,,,
,"01/02/2001 12:04:34 AM",1,,1,,,,
,"01/04/2001 06:06:00 PM",1,,1,,,,
,"01/04/2001 07:39:28 PM",1,,1,,,,
,"01/04/2001 09:00:00 PM",2,,1,,,,
,"01/05/2001 03:00:00 PM",1,,1,,,,
,"01/05/2001 04:00:00 PM",1,,1,,,,
,"01/05/2001 06:30:00 PM",1,,1,,,,
,"01/05/2001 06:46:19 PM",1,,1,,,,
,"01/05/2001 08:40:00 PM",1,,1,,,,
,"01/05/2001 12:00:00 PM",1,,1,,,,
,"01/05/2001 12:18:01 AM",1,,1,,,,
,"01/05/2002 05:51:00 AM",1,,1,,,,
,"01/06/2001 01:00:00 AM",1,,1,,,,
,"01/06/2001 01:00:00 PM",1,,1,,,,
,"01/06/2001 03:00:00 PM",1,,1,,,,
,"01/06/2001 03:03:09 PM",1,,1,,,,
,"01/06/2001 04:00:00 PM",1,,1,,,,
,"01/06/2001 06:30:00 PM",1,,1,,,,
,"01/06/2001 07:00:00 PM",1,,1,,,,
,"01/06/2001 07:30:00 PM",1,,1,,,,
,"01/06/2001 08:00:00 AM",1,,1,,,,
,"01/06/2001 08:30:00 PM",1,,1,,,,
,"01/06/2001 09:00:00 PM",1,,1,,,,
,"01/06/2001 09:20:00 AM",1,,1,,,,
,"01/06/2001 09:48:00 PM",1,,1,,,,
,"01/06/2001 10:00:00 PM",1,,1,,,,
,"01/06/2001 10:15:00 PM",1,,1,,,,
,"01/06/2001 11:00:00 AM",1,,1,,,,
,"01/06/2001 11:45:00 PM",1,,1,,,,
,"01/06/2001 12:00:00 PM",2,,1,,,,
,"01/06/2001 12:11:00 PM",1,,1,,,,
,"01/06/2001 12:13:15 AM",1,,1,,,,
,"01/07/2001 01:25:00 AM",1,,1,,,,
,"01/07/2001 01:25:00 PM",1,,1,,,,
,"01/07/2001 02:00:00 AM",1,,1,,,,
,"01/07/2001 02:15:00 AM",1,,1,,,,
,"01/07/2001 02:40:00 AM",1,,1,,,,
,"01/07/2001 03:00:00 PM",1,,1,,,,
,"01/07/2001 03:15:00 PM",1,,1,,,,
,"01/07/2001 03:20:00 PM",1,,1,,,,
,"01/07/2001 03:34:00 PM",1,,1,,,,
,"01/07/2001 03:55:48 AM",1,,1,,,,
,"01/07/2001 04:02:48 AM",1,,1,,,,
,"01/07/2001 04:04:26 PM",1,,1,,,,
,"01/07/2001 04:35:00 AM",1,,1,,,,
,"01/07/2001 05:00:00 AM",1,,1,,,,
,"01/07/2001 05:00:00 PM",1,,1,,,,
,"01/07/2001 07:00:00 AM",1,,1,,,,
,"01/07/2001 08:07:02 AM",1,,1,,,,
,"01/07/2001 08:45:00 PM",1,,1,,,,
,"01/07/2001 09:00:00 AM",1,,1,,,,
,"01/07/2001 09:00:00 PM",1,,1,,,,
,"01/07/2001 09:21:55 PM",1,,1,,,,
,"01/07/2001 10:23:20 PM",1,,1,,,,
,"01/07/2001 10:46:20 PM",1,,1,,,,
,"01/07/2001 11:15:00 PM",1,,1,,,,
,"01/07/2001 12:01:00 AM",1,,1,,,,
,"01/07/2001 12:42:11 AM",1,,1,,,,
,"01/01/2001 03:35:47 PM",1,,1,,,,
,"01/01/2001 04:15:00 PM",1,,1,,,,
,"01/01/2001 09:12:40 PM",1,,1,,,,
,"01/01/2001 10:15:00 AM",1,,1,,,,
,"01/01/2001 12:00:00 AM",1,,1,,,,
"027XX N CLARK ST",,80,,1,,,,
,"007XX E 84 PL",1,,1,,,,
,"003XX W 100 PL",1,,1,,,,
,"030XX W 19 ST",1,,1,,,,
,"033XX W 63 ST",1,,1,,,,
,"034XX W 72 ST",1,,1,,,,
,"021XX N LAPORTE AV",1,,1,,,,
,"009XX W 119 ST",1,,1,,,,
,"016XX W DIVERSEY PW",1,,1,,,,
,"003XX E KENSINGTON AV",1,,1,,,,
,"068XX S CAMPBELL AV",1,,1,,,,
,"054XX W WASHINGTON BL",1,,1,,,,
,"022XX N LAWLER AV",1,,1,,,,
