key,value,count,ncount,complete,min,max,sum,sumsq
,,216,,,,,,
019,,216,216,1,001,025,2545.000000,40807.000000
,001,9,,1,,,,
,002,16,,1,,,,
,003,8,,1,,,,
,004,7,,1,,,,
,005,9,,1,,,,
,006,7,,1,,,,
,007,7,,1,,,,
,008,16,,1,,,,
,009,8,,1,,,,
,010,16,,1,,,,
,011,17,,1,,,,
,012,12,,1,,,,
,014,9,,1,,,,
,015,13,,1,,,,
,016,5,,1,,,,
,017,2,,1,,,,
,018,7,,1,,,,
,019,8,,1,,,,
,020,12,,1,,,,
,022,7,,1,,,,
,024,7,,1,,,,
,025,14,,1,,,,
"01_05_2001 08_58_49 PM",,216,,0,,,,
,"01/08/2001 08:30:00 AM",2,,1,,,,
,"01/08/2001 11:30:00 AM",2,,1,,,,
,"01/02/2001 01:00:00 PM",1,,1,,,,
,"01/02/2001 03:10:00 PM",1,,1,,,,
,"01/02/2001 04:30:00 PM",1,,1,,,,
,"01/02/2001 08:30:00 AM",1,,1,,,,
,"01/02/2001 10:50:00 PM",1,,1,,,,
,"01/02/2001 12:29:00 PM",1,,1,,,,
,"01/03/2001 02:05:00 PM",1,,1,,,,
,"01/03/2001 02:15:00 PM",1,,1,,,,
,"01/03/2001 02:51:00 AM",1,,1,,,,
,"01/03/2001 05:00:00 PM",1,,1,,,,
,"01/03/2001 05:50:00 PM",1,,1,,,,
,"01/03/2001 08:00:00 PM",1,,1,,,,
,"01/03/2001 09:30:00 PM",1,,1,,,,
,"01/03/2001 10:15:00 AM",1,,1,,,,
,"01/03/2001 10:30:00 AM",1,,1,,,,
,"01/03/2001 11:00:00 PM",1,,1,,,,
,"01/03/2001 11:05:00 PM",1,,1,,,,
,"01/03/2001 12:00:00 PM",1,,1,,,,
,"01/04/2001 01:10:00 PM",1,,1,,,,
,"01/04/2001 01:45:00 AM",1,,1,,,,
,"01/04/2001 02:00:00 PM",1,,1,,,,
,"01/04/2001 02:30:00 AM",1,,1,,,,
,"01/04/2001 04:10:00 AM",1,,1,,,,
,"01/04/2001 05:00:00 PM",1,,1,,,,
,"01/04/2001 07:00:00 AM",1,,1,,,,
,"01/04/2001 08:00:00 PM",1,,1,,,,
,"01/05/2001 01:00:00 PM",1,,1,,,,
,"01/05/2001 01:14:04 PM",1,,1,,,,
,"01/05/2001 02:15:00 PM",1,,1,,,,
,"01/05/2001 03:00:00 PM",1,,1,,,,
,"01/05/2001 05:00:00 PM",1,,1,,,,
,"01/05/2001 05:30:00 PM",1,,1,,,,
,"01/05/2001 06:30:00 PM",1,,1,,,,
,"01/05/2001 07:00:00 PM",1,,1,,,,
,"01/05/2001 07:50:00 PM",1,,1,,,,
,"01/05/2001 08:00:00 PM",1,,1,,,,
,"01/05/2001 08:30:00 AM",1,,1,,,,
,"01/05/2001 08:30:00 PM",2,,1,,,,
,"01/05/2001 09:02:00 AM",1,,1,,,,
,"01/05/2001 09:30:00 PM",1,,1,,,,
,"01/05/2001 09:50:00 PM",1,,1,,,,
,"01/05/2001 11:00:00 AM",1,,1,,,,
,"01/05/2001 11:13:00 AM",1,,1,,,,
,"01/05/2001 11:20:00 AM",1,,1,,,,
,"01/05/2001 11:45:00 AM",1,,1,,,,
,"01/05/2001 11:45:00 PM",1,,1,,,,
,"01/05/2001 12:00:00 PM",1,,1,,,,
,"01/05/2001 12:01:00 PM",1,,1,,,,
,"01/05/2001 12:30:00 PM",1,,1,,,,
,"01/05/2001 12:55:00 PM",1,,1,,,,
,"01/06/2001 01:00:00 AM",2,,1,,,,
,"01/06/2001 01:00:00 PM",2,,1,,,,
,"01/06/2001 01:30:00 PM",1,,1,,,,
,"01/06/2001 02:00:00 PM",1,,1,,,,
,"01/06/2001 02:15:00 AM",1,,1,,,,
,"01/06/2001 02:20:00 AM",1,,1,,,,
,"01/06/2001 02:30:00 PM",2,,1,,,,
,"01/06/2001 03:00:00 PM",2,,1,,,,
,"01/06/2001 03:20:00 AM",1,,1,,,,
,"01/06/2001 04:13:58 PM",1,,1,,,,
,"01/06/2001 04:25:00 AM",1,,1,,,,
,"01/06/2001 04:45:00 PM",1,,1,,,,
,"01/06/2001 04:50:00 PM",1,,1,,,,
,"01/06/2001 05:30:00 PM",1,,1,,,,
,"01/06/2001 06:00:00 PM",1,,1,,,,
,"01/06/2001 06:45:00 PM",1,,1,,,,
,"01/06/2001 06:59:23 PM",1,,1,,,,
,"01/06/2001 07:00:00 PM",1,,1,,,,
,"01/06/2001 07:15:00 PM",1,,1,,,,
,"01/06/2001 08:00:00 PM",2,,1,,,,
,"01/06/2001 08:15:18 PM",1,,1,,,,
,"01/06/2001 09:00:00 AM",3,,1,,,,
,"01/06/2001 09:00:00 PM",1,,1,,,,
,"01/06/2001 09:30:00 PM",2,,1,,,,
,"01/06/2001 09:35:00 PM",1,,1,,,,
,"01/06/2001 09:40:00 AM",1,,1,,,,
,"01/06/2001 09:45:00 PM",1,,1,,,,
,"01/06/2001 10:00:00 AM",3,,1,,,,
,"01/06/2001 10:00:00 PM",1,,1,,,,
,"01/06/2001 10:05:00 PM",1,,1,,,,
,"01/06/2001 11:00:00 AM",2,,1,,,,
,"01/06/2001 11:00:00 PM",2,,1,,,,
,"01/07/2001 01:30:00 PM",2,,1,,,,
,"01/07/2001 03:00:00 PM",2,,1,,,,
,"01/07/2001 04:30:00 PM",2,,1,,,,
,"01/07/2001 05:00:00 PM",2,,1,,,,
,"01/07/2001 06:00:00 PM",3,,1,,,,
