key,value,count,ncount,complete,min,max,sum,sumsq
,,81,,,,,,
019,,81,81,1,001,025,810.000000,11754.000000
,001,1,,1,,,,
,002,5,,1,,,,
,003,7,,1,,,,
,006,23,,1,,,,
,007,8,,1,,,,
,008,4,,1,,,,
,009,3,,1,,,,
,010,1,,1,,,,
,011,5,,1,,,,
,012,1,,1,,,,
,014,1,,1,,,,
,015,6,,1,,,,
,017,1,,1,,,,
,018,4,,1,,,,
,019,1,,1,,,,
,020,2,,1,,,,
,022,1,,1,,,,
,024,1,,1,,,,
,025,6,,1,,,,
"01_05_2001 08_58_49 PM",,81,,1,,,,
,"01/08/2001 01:00:00 PM",1,,1,,,,
,"01/08/2001 01:30:00 PM",2,,1,,,,
,"01/08/2001 01:40:00 PM",1,,1,,,,
,"01/08/2001 01:50:00 PM",1,,1,,,,
,"01/08/2001 02:00:00 AM",1,,1,,,,
,"01/08/2001 02:00:00 PM",1,,1,,,,
,"01/08/2001 03:00:00 PM",2,,1,,,,
,"01/08/2001 03:15:00 PM",1,,1,,,,
,"01/08/2001 03:30:00 PM",1,,1,,,,
,"01/08/2001 07:00:00 AM",1,,1,,,,
,"01/08/2001 08:30:00 AM",1,,1,,,,
,"01/08/2001 10:41:11 AM",1,,1,,,,
,"01/08/2001 12:00:00 PM",1,,1,,,,
,"01/08/2001 12:15:00 PM",1,,1,,,,
,"01/08/2001 12:30:00 PM",1,,1,,,,
,"01/02/2001 03:41:00 PM",1,,1,,,,
,"01/02/2001 03:57:00 PM",1,,1,,,,
,"01/02/2001 04:21:41 PM",1,,1,,,,
,"01/02/2001 05:04:41 PM",1,,1,,,,
,"01/02/2001 06:16:42 PM",1,,1,,,,
,"01/02/2001 06:54:43 PM",1,,1,,,,
,"01/02/2001 07:05:00 AM",1,,1,,,,
,"01/02/2001 07:18:21 PM",1,,1,,,,
,"01/02/2001 08:43:52 PM",1,,1,,,,
,"01/02/2001 10:28:06 PM",1,,1,,,,
,"01/03/2001 02:36:43 PM",1,,1,,,,
,"01/03/2001 02:53:29 PM",1,,1,,,,
,"01/03/2001 03:00:00 PM",1,,1,,,,
,"01/03/2001 07:00:00 AM",1,,1,,,,
,"01/03/2001 07:30:00 PM",1,,1,,,,
,"01/03/2001 09:00:00 AM",1,,1,,,,
,"01/03/2001 11:28:11 AM",1,,1,,,,
,"01/03/2001 12:00:00 AM",1,,1,,,,
,"01/03/2001 12:30:00 PM",1,,1,,,,
,"01/04/2001 12:00:00 PM",2,,1,,,,
,"01/05/2001 01:00:00 PM",1,,1,,,,
,"01/05/2001 09:30:00 PM",1,,1,,,,
,"01/05/2001 11:36:13 PM",1,,1,,,,
,"01/06/2001 01:30:00 AM",1,,1,,,,
,"01/06/2001 03:00:00 PM",1,,1,,,,
,"01/06/2001 03:30:41 AM",1,,1,,,,
,"01/06/2001 04:00:00 PM",1,,1,,,,
,"01/06/2001 07:00:00 PM",1,,1,,,,
,"01/06/2001 08:45:00 AM",1,,1,,,,
,"01/06/2001 11:42:54 PM",1,,1,,,,
,"01/06/2001 12:02:00 AM",1,,1,,,,
,"01/06/2001 12:30:00 PM",1,,1,,,,
,"01/07/2001 01:00:00 PM",1,,1,,,,
,"01/07/2001 01:20:00 AM",1,,1,,,,
,"01/07/2001 02:00:00 PM",1,,1,,,,
,"01/07/2001 02:30:00 AM",1,,1,,,,
,"01/07/2001 04:00:00 AM",1,,1,,,,
,"01/07/2001 04:19:00 AM",1,,1,,,,
,"01/07/2001 04:32:13 AM",1,,1,,,,
,"01/07/2001 05:15:00 AM",1,,1,,,,
,"01/07/2001 05:45:00 AM",1,,1,,,,
,"01/07/2001 05:59:17 AM",1,,1,,,,
,"01/07/2001 06:00:00 PM",1,,1,,,,
,"01/07/2001 06:30:00 AM",1,,1,,,,
,"01/07/2001 06:30:00 PM",2,,1,,,,
,"01/07/2001 09:30:00 PM",1,,1,,,,
,"01/07/2001 11:20:38 AM",1,,1,,,,
,"01/07/2001 12:06:00 AM",1,,1,,,,
,"01/07/2001 12:10:00 AM",1,,1,,,,
,"01/07/2001 12:28:27 AM",1,,1,,,,
,"01/07/2001 12:30:00 PM",1,,1,,,,
,"01/07/2001 12:40:00 PM",1,,1,,,,
,"01/01/2001 01:51:59 PM",1,,1,,,,
,"01/01/2001 02:55:00 PM",1,,1,,,,
,"01/01/2001 03:00:00 AM",1,,1,,,,
,"01/01/2001 03:00:00 PM",1,,1,,,,
,"01/01/2001 03:30:00 AM",1,,1,,,,
