key,value,count,ncount,complete,min,max,sum,sumsq
,,92,,,,,,
019,,92,92,1,001,025,1051.000000,16995.000000
,001,3,,1,,,,
,002,3,,1,,,,
,003,8,,1,,,,
,004,4,,1,,,,
,005,2,,1,,,,
,006,14,,1,,,,
,007,8,,1,,,,
,008,2,,1,,,,
,009,4,,1,,,,
,010,1,,1,,,,
,011,2,,1,,,,
,012,5,,1,,,,
,014,2,,1,,,,
,015,2,,1,,,,
,016,3,,1,,,,
,017,1,,1,,,,
,018,11,,1,,,,
,019,4,,1,,,,
,020,1,,1,,,,
,022,3,,1,,,,
,025,9,,1,,,,
"01_05_2001 08_58_49 PM",,92,,1,,,,
,"01/08/2001 01:00:00 PM",1,,1,,,,
,"01/08/2001 01:30:00 PM",1,,1,,,,
,"01/08/2001 02:00:00 PM",1,,1,,,,
,"01/08/2001 02:10:00 PM",1,,1,,,,
,"01/08/2001 02:20:00 PM",1,,1,,,,
,"01/08/2001 02:30:00 PM",1,,1,,,,
,"01/08/2001 03:00:00 PM",3,,1,,,,
,"01/08/2001 03:30:00 PM",1,,1,,,,
,"01/08/2001 04:10:00 PM",1,,1,,,,
,"01/08/2001 04:20:00 PM",1,,1,,,,
,"01/08/2001 05:00:00 PM",5,,1,,,,
,"01/08/2001 05:12:00 PM",1,,1,,,,
,"01/08/2001 05:19:00 PM",1,,1,,,,
,"01/08/2001 05:20:00 PM",1,,1,,,,
,"01/08/2001 05:40:00 PM",1,,1,,,,
,"01/08/2001 05:45:00 PM",1,,1,,,,
,"01/08/2001 06:00:00 AM",1,,1,,,,
,"01/08/2001 06:00:00 PM",3,,1,,,,
,"01/08/2001 06:20:00 PM",1,,1,,,,
,"01/08/2001 06:30:00 AM",1,,1,,,,
,"01/08/2001 06:30:00 PM",2,,1,,,,
,"01/08/2001 06:40:00 PM",1,,1,,,,
,"01/08/2001 07:00:00 PM",1,,1,,,,
,"01/08/2001 07:45:00 AM",1,,1,,,,
,"01/08/2001 08:00:00 AM",1,,1,,,,
,"01/08/2001 09:00:00 AM",1,,1,,,,
,"01/08/2001 10:00:00 AM",2,,1,,,,
,"01/08/2001 11:30:00 AM",1,,1,,,,
,"01/08/2001 12:00:00 AM",1,,1,,,,
,"01/08/2001 12:01:00 AM",1,,1,,,,
,"01/08/2001 12:30:00 PM",1,,1,,,,
,"01/08/2001 12:55:00 PM",1,,1,,,,
,"01/02/2001 02:00:00 PM",1,,1,,,,
,"01/02/2001 04:30:39 PM",1,,1,,,,
,"01/02/2001 07:17:22 PM",1,,1,,,,
,"01/02/2001 07:30:00 PM",1,,1,,,,
,"01/02/2001 09:00:00 AM",1,,1,,,,
,"01/02/2001 12:00:00 AM",1,,1,,,,
,"01/02/2001 12:00:00 PM",2,,1,,,,
,"01/03/2001 01:55:32 PM",1,,1,,,,
,"01/03/2001 02:24:26 PM",1,,1,,,,
,"01/03/2001 04:41:38 PM",1,,1,,,,
,"01/03/2001 05:14:59 PM",1,,1,,,,
,"01/03/2001 07:00:00 PM",1,,1,,,,
,"01/03/2001 07:18:53 PM",1,,1,,,,
,"01/03/2001 07:49:23 PM",1,,1,,,,
,"01/03/2001 09:46:22 PM",1,,1,,,,
,"01/04/2001 12:00:00 AM",1,,1,,,,
,"01/04/2001 12:35:57 AM",1,,1,,,,
,"01/05/2001 03:00:00 PM",1,,1,,,,
,"01/05/2001 12:00:00 AM",1,,1,,,,
,"01/06/2001 02:00:00 PM",1,,1,,,,
,"01/06/2001 05:30:00 PM",1,,1,,,,
,"01/06/2001 06:00:00 AM",1,,1,,,,
,"01/06/2001 06:00:00 PM",1,,1,,,,
,"01/07/2001 02:00:00 AM",1,,1,,,,
,"01/07/2001 02:15:00 AM",1,,1,,,,
,"01/07/2001 03:40:00 PM",1,,1,,,,
,"01/07/2001 04:45:00 PM",1,,1,,,,
,"01/07/2001 04:55:00 PM",1,,1,,,,
,"01/07/2001 06:00:00 AM",1,,1,,,,
,"01/07/2001 06:27:39 PM",1,,1,,,,
,"01/07/2001 07:05:41 PM",1,,1,,,,
,"01/07/2001 07:27:46 PM",1,,1,,,,
,"01/07/2001 08:00:00 PM",4,,1,,,,
,"01/07/2001 08:20:00 PM",1,,1,,,,
,"01/07/2001 09:00:00 PM",1,,1,,,,
,"01/07/2001 09:04:00 PM",1,,1,,,,
,"01/07/2001 09:24:37 PM",1,,1,,,,
,"01/07/2001 09:25:00 AM",1,,1,,,,
,"01/07/2001 09:35:00 PM",1,,1,,,,
,"01/07/2001 10:00:00 PM",1,,1,,,,
,"01/07/2001 10:04:00 PM",1,,1,,,,
,"01/07/2001 10:15:00 PM",1,,1,,,,
,"01/07/2001 11:20:00 PM",1,,1,,,,
,"01/07/2001 11:25:00 PM",1,,1,,,,
,"01/07/2001 12:00:00 PM",1,,1,,,,
,"01/01/2001 01:02:29 AM",1,,1,,,,
"027XX N CLARK ST",,92,,1,,,,
,"002XX W 79 ST",1,,1,,,,
,"002XX W 87 ST",1,,1,,,,
,"007XX E 84 PL",1,,1,,,,
,"002XX W 111 ST",1,,1,,,,
,"016XX W 63 ST",1,,1,,,,
,"017XX W 71 ST",1,,1,,,,
,"018XX W 21 PL",1,,1,,,,
