key,value,count,ncount,complete,min,max,sum,sumsq
,,181,,,,,,
019,,181,181,1,001,025,2561.000000,49675.000000
,001,6,,1,,,,
,002,19,,1,,,,
,003,6,,1,,,,
,004,7,,1,,,,
,005,4,,1,,,,
,006,3,,1,,,,
,007,6,,1,,,,
,008,6,,1,,,,
,009,5,,1,,,,
,010,13,,1,,,,
,011,7,,1,,,,
,012,5,,1,,,,
,014,6,,1,,,,
,015,2,,1,,,,
,016,7,,1,,,,
,018,10,,1,,,,
,019,7,,1,,,,
,020,7,,1,,,,
,022,6,,1,,,,
,024,5,,1,,,,
,025,44,,1,,,,
"01_05_2001 08_58_49 PM",,181,,0,,,,
,"01/08/2001 01:45:00 PM",1,,1,,,,
,"01/08/2001 02:00:00 PM",2,,1,,,,
,"01/08/2001 03:45:00 PM",1,,1,,,,
,"01/08/2001 04:00:00 PM",1,,1,,,,
,"01/08/2001 05:40:00 PM",1,,1,,,,
,"01/08/2001 07:00:00 PM",1,,1,,,,
,"01/08/2001 07:10:00 PM",1,,1,,,,
,"01/08/2001 07:30:00 PM",1,,1,,,,
,"01/08/2001 08:00:00 PM",1,,1,,,,
,"01/08/2001 09:00:00 PM",1,,1,,,,
,"01/08/2001 10:30:13 AM",1,,1,,,,
,"01/08/2001 10:49:10 AM",1,,1,,,,
,"01/08/2001 11:30:00 PM",1,,1,,,,
,"01/08/2001 11:40:27 PM",1,,1,,,,
,"01/08/2001 12:14:24 PM",1,,1,,,,
,"01/02/2001 08:20:00 PM",1,,1,,,,
,"01/02/2001 09:00:00 PM",1,,1,,,,
,"01/11/2001 01:34:44 PM",1,,1,,,,
,"01/11/2001 01:56:11 PM",1,,1,,,,
,"01/09/2001 01:00:00 AM",1,,1,,,,
,"01/09/2001 01:00:00 PM",1,,1,,,,
,"01/09/2001 01:36:43 PM",1,,1,,,,
,"01/09/2001 02:00:00 PM",2,,1,,,,
,"01/09/2001 02:40:00 PM",1,,1,,,,
,"01/09/2001 03:00:00 PM",1,,1,,,,
,"01/09/2001 03:10:00 PM",1,,1,,,,
,"01/09/2001 04:00:00 PM",2,,1,,,,
,"01/09/2001 04:30:00 PM",1,,1,,,,
,"01/09/2001 04:50:00 PM",1,,1,,,,
,"01/09/2001 05:00:00 PM",1,,1,,,,
,"01/09/2001 05:45:00 AM",1,,1,,,,
,"01/09/2001 06:22:42 PM",1,,1,,,,
,"01/09/2001 06:30:00 PM",1,,1,,,,
,"01/09/2001 06:32:23 AM",1,,1,,,,
,"01/09/2001 07:00:00 AM",1,,1,,,,
,"01/09/2001 07:00:00 PM",1,,1,,,,
,"01/09/2001 07:15:00 PM",1,,1,,,,
,"01/09/2001 07:46:56 PM",1,,1,,,,
,"01/09/2001 08:00:00 PM",1,,1,,,,
,"01/09/2001 08:30:00 PM",1,,1,,,,
,"01/09/2001 09:00:00 AM",2,,1,,,,
,"01/09/2001 09:00:00 PM",1,,1,,,,
,"01/09/2001 09:16:52 PM",1,,1,,,,
,"01/09/2001 09:40:00 AM",1,,1,,,,
,"01/09/2001 09:40:00 PM",1,,1,,,,
,"01/09/2001 09:45:00 PM",1,,1,,,,
,"01/09/2001 10:30:00 PM",1,,1,,,,
,"01/09/2001 10:32:21 PM",1,,1,,,,
,"01/09/2001 10:50:00 PM",1,,1,,,,
,"01/09/2001 11:00:00 PM",1,,1,,,,
,"01/09/2001 11:10:00 AM",1,,1,,,,
,"01/09/2001 12:00:00 PM",1,,1,,,,
,"01/09/2001 12:30:00 AM",1,,1,,,,
,"01/09/2001 12:40:00 PM",1,,1,,,,
,"01/03/2001 03:05:00 PM",1,,1,,,,
,"01/03/2001 04:00:00 PM",1,,1,,,,
,"01/03/2001 06:00:00 AM",1,,1,,,,
,"01/04/2001 03:02:17 AM",1,,1,,,,
,"01/04/2001 08:00:00 PM",1,,1,,,,
,"01/04/2001 10:00:00 PM",1,,1,,,,
,"01/13/2001 03:50:32 PM",2,,1,,,,
,"01/13/2001 06:00:00 PM",2,,1,,,,
,"01/13/2001 06:30:00 PM",3,,1,,,,
,"01/13/2001 10:00:00 PM",2,,1,,,,
,"01/13/2001 11:00:00 PM",2,,1,,,,
,"01/05/2001 05:00:00 PM",1,,1,,,,
,"01/05/2001 07:30:00 AM",2,,1,,,,
,"01/05/2001 10:05:00 PM",1,,1,,,,
,"01/14/2001 01:30:00 PM",2,,1,,,,
,"01/14/2001 03:00:00 PM",2,,1,,,,
,"01/14/2001 03:30:00 PM",2,,1,,,,
,"01/14/2001 04:00:00 PM",4,,1,,,,
,"01/14/2001 06:00:00 PM",2,,1,,,,
,"01/14/2001 08:00:00 AM",2,,1,,,,
,"01/14/2001 11:30:00 AM",2,,1,,,,
,"01/06/2001 05:10:00 PM",1,,1,,,,
,"01/06/2001 05:29:35 PM",1,,1,,,,
,"01/07/2001 06:00:00 PM",1,,1,,,,
,"01/07/2001 07:05:41 PM",1,,1,,,,
,"01/07/2001 07:53:54 PM",1,,1,,,,
,"01/07/2001 08:00:00 PM",1,,1,,,,
,"01/07/2001 09:30:00 PM",1,,1,,,,
,"01/07/2001 10:00:00 AM",1,,1,,,,
,"01/01/2001 05:05:00 PM",1,,1,,,,
,"01/01/2001 05:45:00 PM",1,,1,,,,
,"01/01/2001 08:50:00 PM",1,,1,,,,
,"01/01/2001 09:50:00 PM",1,,1,,,,
,"01/01/2001 10:05:00 PM",1,,1,,,,
,"01/01/2001 10:20:00 PM",1,,1,,,,
,"01/10/2001 01:00:00 AM",1,,1,,,,
,"01/10/2001 01:25:00 AM",1,,1,,,,
,"01/10/2001 01:30:00 AM",1,,1,,,,
,"01/10/2001 01:45:00 AM",1,,1,,,,
,"01/10/2001 02:56:29 AM",1,,1,,,,
,"01/10/2001 04:32:53 AM",1,,1,,,,
,"01/10/2001 05:00:00 PM",1,,1,,,,
,"01/10/2001 06:07:49 AM",1,,1,,,,
