key,time,count
date_minute,0CA6MRV0000000,31
date_month,0CA6MRV0000000,31
date_second,0CA6MRV0000000,31
date_wday,0CA6MRV0000000,31
date_year,0CA6MRV0000000,31
date_zone,0CA6MRV0000000,31
false,0CA6MRV0000000,31
host,0CA6MRV0000000,31
linecount,0CA6MRV0000000,31
punct,0CA6MRV0000000,31
source,0CA6MRV0000000,31
sourcetype,0CA6MRV0000000,31
timeendpos,0CA6MRV0000000,31
timestartpos,0CA6MRV0000000,31
true,0CA6MRV0000000,31
,0CABNJAG000000,73
019,0CABNJAG000000,73
01_05_2001 08_58_49 PM,0CABNJAG000000,73
027XX N CLARK ST,0CABNJAG000000,73
08_17_2015 03_03_40 PM,0CABNJAG000000,73
11,0CABNJAG000000,73
1171620,0CABNJAG000000,73
1210,0CABNJAG000000,73
1918507,0CABNJAG000000,73
1933,0CABNJAG000000,73
2001,0CABNJAG000000,73
319550,0CABNJAG000000,73
41_931846087,0CABNJAG000000,73
41_931846087_ _87_644734574,0CABNJAG000000,73
87_644734574,0CABNJAG000000,73
DECEPTIVE PRACTICE,0CABNJAG000000,73
G010579,0CABNJAG000000,73
RESTAURANT,0CABNJAG000000,73
THEFT OF LABOR_SERVICES,0CABNJAG000000,73
date_hour,0CABNJAG000000,73
date_mday,0CABNJAG000000,73
date_minute,0CABNJAG000000,73
date_month,0CABNJAG000000,73
date_second,0CABNJAG000000,73
date_wday,0CABNJAG000000,73
date_year,0CABNJAG000000,73
date_zone,0CABNJAG000000,73
false,0CABNJAG000000,73
host,0CABNJAG000000,73
linecount,0CABNJAG000000,73
punct,0CABNJAG000000,73
source,0CABNJAG000000,73
sourcetype,0CABNJAG000000,73
timeendpos,0CABNJAG000000,73
timestartpos,0CABNJAG000000,73
true,0CABNJAG000000,73
,0CAE9AUG000000,181
019,0CAE9AUG000000,181
01_05_2001 08_58_49 PM,0CAE9AUG000000,181
027XX N CLARK ST,0CAE9AUG000000,181
08_17_2015 03_03_40 PM,0CAE9AUG000000,181
11,0CAE9AUG000000,181
1171620,0CAE9AUG000000,181
1210,0CAE9AUG000000,181
1918507,0CAE9AUG000000,181
1933,0CAE9AUG000000,181
2001,0CAE9AUG000000,181
319550,0CAE9AUG000000,181
41_931846087,0CAE9AUG000000,181
41_931846087_ _87_644734574,0CAE9AUG000000,181
87_644734574,0CAE9AUG000000,181
DECEPTIVE PRACTICE,0CAE9AUG000000,181
G010579,0CAE9AUG000000,181
RESTAURANT,0CAE9AUG000000,181
THEFT OF LABOR_SERVICES,0CAE9AUG000000,181
date_hour,0CAE9AUG000000,181
date_mday,0CAE9AUG000000,181
date_minute,0CAE9AUG000000,181
date_month,0CAE9AUG000000,181
date_second,0CAE9AUG000000,181
date_wday,0CAE9AUG000000,181
date_year,0CAE9AUG000000,181
date_zone,0CAE9AUG000000,181
false,0CAE9AUG000000,181
host,0CAE9AUG000000,181
linecount,0CAE9AUG000000,181
punct,0CAE9AUG000000,181
source,0CAE9AUG000000,181
sourcetype,0CAE9AUG000000,181
timeendpos,0CAE9AUG000000,181
timestartpos,0CAE9AUG000000,181
true,0CAE9AUG000000,181
,0CAGOE6G000000,159
019,0CAGOE6G000000,159
01_05_2001 08_58_49 PM,0CAGOE6G000000,159
027XX N CLARK ST,0CAGOE6G000000,159
08_17_2015 03_03_40 PM,0CAGOE6G000000,159
11,0CAGOE6G000000,159
1171620,0CAGOE6G000000,159
1210,0CAGOE6G000000,159
1918507,0CAGOE6G000000,159
1933,0CAGOE6G000000,159
2001,0CAGOE6G000000,159
319550,0CAGOE6G000000,159
41_931846087,0CAGOE6G000000,159
41_931846087_ _87_644734574,0CAGOE6G000000,159
87_644734574,0CAGOE6G000000,159
DECEPTIVE PRACTICE,0CAGOE6G000000,159
G010579,0CAGOE6G000000,159
RESTAURANT,0CAGOE6G000000,159
THEFT OF LABOR_SERVICES,0CAGOE6G000000,159
date_hour,0CAGOE6G000000,159
date_mday,0CAGOE6G000000,159
date_minute,0CAGOE6G000000,159
date_month,0CAGOE6G000000,159
date_second,0CAGOE6G000000,159
date_wday,0CAGOE6G000000,159
date_year,0CAGOE6G000000,159
date_zone,0CAGOE6G000000,159
false,0CAGOE6G000000,159
host,0CAGOE6G000000,159
linecount,0CAGOE6G000000,159
punct,0CAGOE6G000000,159
source,0CAGOE6G000000,159
sourcetype,0CAGOE6G000000,159
timeendpos,0CAGOE6G000000,159
timestartpos,0CAGOE6G000000,159
true,0CAGOE6G000000,159
,0CAJA5QG000000,165
019,0CAJA5QG000000,165
01_05_2001 08_58_49 PM,0CAJA5QG000000,165
027XX N CLARK ST,0CAJA5QG000000,165
08_17_2015 03_03_40 PM,0CAJA5QG000000,165
11,0CAJA5QG000000,165
1171620,0CAJA5QG000000,165
1210,0CAJA5QG000000,165
1918507,0CAJA5QG000000,165
1933,0CAJA5QG000000,165
2001,0CAJA5QG000000,165
319550,0CAJA5QG000000,165
41_931846087,0CAJA5QG000000,165
41_931846087_ _87_644734574,0CAJA5QG000000,165
87_644734574,0CAJA5QG000000,165
DECEPTIVE PRACTICE,0CAJA5QG000000,165
G010579,0CAJA5QG000000,165
RESTAURANT,0CAJA5QG000000,165
THEFT OF LABOR_SERVICES,0CAJA5QG000000,165
date_hour,0CAJA5QG000000,165
date_mday,0CAJA5QG000000,165
date_minute,0CAJA5QG000000,165
date_month,0CAJA5QG000000,165
date_second,0CAJA5QG000000,165
date_wday,0CAJA5QG000000,165
date_year,0CAJA5QG000000,165
date_zone,0CAJA5QG000000,165
false,0CAJA5QG000000,165
host,0CAJA5QG000000,165
linecount,0CAJA5QG000000,165
punct,0CAJA5QG000000,165
source,0CAJA5QG000000,165
sourcetype,0CAJA5QG000000,165
timeendpos,0CAJA5QG000000,165
timestartpos,0CAJA5QG000000,165
true,0CAJA5QG000000,165
,0CALRTEG000000,190
019,0CALRTEG000000,190
01_05_2001 08_58_49 PM,0CALRTEG000000,190
027XX N CLARK ST,0CALRTEG000000,190
08_17_2015 03_03_40 PM,0CALRTEG000000,190
11,0CALRTEG000000,190
1171620,0CALRTEG000000,190
1210,0CALRTEG000000,190
1918507,0CALRTEG000000,190
1933,0CALRTEG000000,190
2001,0CALRTEG000000,190
319550,0CALRTEG000000,190
41_931846087,0CALRTEG000000,190
41_931846087_ _87_644734574,0CALRTEG000000,190
87_644734574,0CALRTEG000000,190
DECEPTIVE PRACTICE,0CALRTEG000000,190
G010579,0CALRTEG000000,190
RESTAURANT,0CALRTEG000000,190
THEFT OF LABOR_SERVICES,0CALRTEG000000,190
date_hour,0CALRTEG000000,190
date_mday,0CALRTEG000000,190
date_minute,0CALRTEG000000,190
date_month,0CALRTEG000000,190
date_second,0CALRTEG000000,190
date_wday,0CALRTEG000000,190
date_year,0CALRTEG000000,190
date_zone,0CALRTEG000000,190
false,0CALRTEG000000,190
host,0CALRTEG000000,190
linecount,0CALRTEG000000,190
punct,0CALRTEG000000,190
source,0CALRTEG000000,190
sourcetype,0CALRTEG000000,190
timeendpos,0CALRTEG000000,190
timestartpos,0CALRTEG000000,190
true,0CALRTEG000000,190
,0CAOB0MG000000,251
019,0CAOB0MG000000,251
01_05_2001 08_58_49 PM,0CAOB0MG000000,251
027XX N CLARK ST,0CAOB0MG000000,251
08_17_2015 03_03_40 PM,0CAOB0MG000000,251
11,0CAOB0MG000000,251
1171620,0CAOB0MG000000,251
1210,0CAOB0MG000000,251
1918507,0CAOB0MG000000,251
1933,0CAOB0MG000000,251
2001,0CAOB0MG000000,251
319550,0CAOB0MG000000,251
41_931846087,0CAOB0MG000000,251
41_931846087_ _87_644734574,0CAOB0MG000000,251
87_644734574,0CAOB0MG000000,251
DECEPTIVE PRACTICE,0CAOB0MG000000,251
G010579,0CAOB0MG000000,251
RESTAURANT,0CAOB0MG000000,251
THEFT OF LABOR_SERVICES,0CAOB0MG000000,251
date_hour,0CAOB0MG000000,251
date_mday,0CAOB0MG000000,251
date_minute,0CAOB0MG000000,251
date_month,0CAOB0MG000000,251
date_second,0CAOB0MG000000,251
date_wday,0CAOB0MG000000,251
date_year,0CAOB0MG000000,251
date_zone,0CAOB0MG000000,251
false,0CAOB0MG000000,251
host,0CAOB0MG000000,251
linecount,0CAOB0MG000000,251
punct,0CAOB0MG000000,251
source,0CAOB0MG000000,251
sourcetype,0CAOB0MG000000,251
timeendpos,0CAOB0MG000000,251
timestartpos,0CAOB0MG000000,251
true,0CAOB0MG000000,251
,0CAQSRR0000000,257
019,0CAQSRR0000000,257
01_05_2001 08_58_49 PM,0CAQSRR0000000,257
027XX N CLARK ST,0CAQSRR0000000,257
08_17_2015 03_03_40 PM,0CAQSRR0000000,257
11,0CAQSRR0000000,257
1171620,0CAQSRR0000000,257
1210,0CAQSRR0000000,257
1918507,0CAQSRR0000000,257
1933,0CAQSRR0000000,257
2001,0CAQSRR0000000,257
319550,0CAQSRR0000000,257
41_931846087,0CAQSRR0000000,257
41_931846087_ _87_644734574,0CAQSRR0000000,257
87_644734574,0CAQSRR0000000,257
DECEPTIVE PRACTICE,0CAQSRR0000000,257
G010579,0CAQSRR0000000,257
RESTAURANT,0CAQSRR0000000,257
THEFT OF LABOR_SERVICES,0CAQSRR0000000,257
date_hour,0CAQSRR0000000,257
date_mday,0CAQSRR0000000,257
date_minute,0CAQSRR0000000,257
date_month,0CAQSRR0000000,257
date_second,0CAQSRR0000000,257
date_wday,0CAQSRR0000000,257
date_year,0CAQSRR0000000,257
date_zone,0CAQSRR0000000,257
false,0CAQSRR0000000,257
host,0CAQSRR0000000,257
linecount,0CAQSRR0000000,257
punct,0CAQSRR0000000,257
source,0CAQSRR0000000,257
sourcetype,0CAQSRR0000000,257
timeendpos,0CAQSRR0000000,257
timestartpos,0CAQSRR0000000,257
true,0CAQSRR0000000,257
,0CATBV30000000,276
019,0CATBV30000000,276
01_05_2001 08_58_49 PM,0CATBV30000000,276
027XX N CLARK ST,0CATBV30000000,276
08_17_2015 03_03_40 PM,0CATBV30000000,276
11,0CATBV30000000,276
1171620,0CATBV30000000,276
1210,0CATBV30000000,276
1918507,0CATBV30000000,276
1933,0CATBV30000000,276
2001,0CATBV30000000,276
319550,0CATBV30000000,276
41_931846087,0CATBV30000000,276
41_931846087_ _87_644734574,0CATBV30000000,276
87_644734574,0CATBV30000000,276
DECEPTIVE PRACTICE,0CATBV30000000,276
G010579,0CATBV30000000,276
RESTAURANT,0CATBV30000000,276
THEFT OF LABOR_SERVICES,0CATBV30000000,276
date_hour,0CATBV30000000,276
date_mday,0CATBV30000000,276
date_minute,0CATBV30000000,276
date_month,0CATBV30000000,276
date_second,0CATBV30000000,276
date_wday,0CATBV30000000,276
date_year,0CATBV30000000,276
date_zone,0CATBV30000000,276
false,0CATBV30000000,276
host,0CATBV30000000,276
linecount,0CATBV30000000,276
punct,0CATBV30000000,276
source,0CATBV30000000,276
sourcetype,0CATBV30000000,276
timeendpos,0CATBV30000000,276
timestartpos,0CATBV30000000,276
true,0CATBV30000000,276
,0CAVTMN0000000,304
019,0CAVTMN0000000,304
01_05_2001 08_58_49 PM,0CAVTMN0000000,304
027XX N CLARK ST,0CAVTMN0000000,304
08_17_2015 03_03_40 PM,0CAVTMN0000000,304
11,0CAVTMN0000000,304
1171620,0CAVTMN0000000,304
1210,0CAVTMN0000000,304
1918507,0CAVTMN0000000,304
1933,0CAVTMN0000000,304
2001,0CAVTMN0000000,304
319550,0CAVTMN0000000,304
41_931846087,0CAVTMN0000000,304
41_931846087_ _87_644734574,0CAVTMN0000000,304
87_644734574,0CAVTMN0000000,304
DECEPTIVE PRACTICE,0CAVTMN0000000,304
G010579,0CAVTMN0000000,304
RESTAURANT,0CAVTMN0000000,304
THEFT OF LABOR_SERVICES,0CAVTMN0000000,304
date_hour,0CAVTMN0000000,304
date_mday,0CAVTMN0000000,304
date_minute,0CAVTMN0000000,304
date_month,0CAVTMN0000000,304
date_second,0CAVTMN0000000,304
date_wday,0CAVTMN0000000,304
date_year,0CAVTMN0000000,304
date_zone,0CAVTMN0000000,304
false,0CAVTMN0000000,304
host,0CAVTMN0000000,304
linecount,0CAVTMN0000000,304
punct,0CAVTMN0000000,304
source,0CAVTMN0000000,304
sourcetype,0CAVTMN0000000,304
timeendpos,0CAVTMN0000000,304
timestartpos,0CAVTMN0000000,304
true,0CAVTMN0000000,304
,0CB2FEB0000000,254
019,0CB2FEB0000000,254
01_05_2001 08_58_49 PM,0CB2FEB0000000,254
027XX N CLARK ST,0CB2FEB0000000,254
08_17_2015 03_03_40 PM,0CB2FEB0000000,254
11,0CB2FEB0000000,254
1171620,0CB2FEB0000000,254
1210,0CB2FEB0000000,254
1918507,0CB2FEB0000000,254
1933,0CB2FEB0000000,254
2001,0CB2FEB0000000,254
319550,0CB2FEB0000000,254
41_931846087,0CB2FEB0000000,254
41_931846087_ _87_644734574,0CB2FEB0000000,254
87_644734574,0CB2FEB0000000,254
DECEPTIVE PRACTICE,0CB2FEB0000000,254
G010579,0CB2FEB0000000,254
RESTAURANT,0CB2FEB0000000,254
THEFT OF LABOR_SERVICES,0CB2FEB0000000,254
date_hour,0CB2FEB0000000,254
date_mday,0CB2FEB0000000,254
date_minute,0CB2FEB0000000,254
date_month,0CB2FEB0000000,254
date_second,0CB2FEB0000000,254
date_wday,0CB2FEB0000000,254
date_year,0CB2FEB0000000,254
date_zone,0CB2FEB0000000,254
false,0CB2FEB0000000,254
host,0CB2FEB0000000,254
linecount,0CB2FEB0000000,254
punct,0CB2FEB0000000,254
source,0CB2FEB0000000,254
sourcetype,0CB2FEB0000000,254
timeendpos,0CB2FEB0000000,254
timestartpos,0CB2FEB0000000,254
true,0CB2FEB0000000,254
,0CB4P8R0000000,74
019,0CB4P8R0000000,74
01_05_2001 08_58_49 PM,0CB4P8R0000000,74
027XX N CLARK ST,0CB4P8R0000000,74
08_17_2015 03_03_40 PM,0CB4P8R0000000,74
11,0CB4P8R0000000,74
1171620,0CB4P8R0000000,74
1210,0CB4P8R0000000,74
1918507,0CB4P8R0000000,74
1933,0CB4P8R0000000,74
2001,0CB4P8R0000000,74
319550,0CB4P8R0000000,74
41_931846087,0CB4P8R0000000,74
41_931846087_ _87_644734574,0CB4P8R0000000,74
87_644734574,0CB4P8R0000000,74
DECEPTIVE PRACTICE,0CB4P8R0000000,74
G010579,0CB4P8R0000000,74
RESTAURANT,0CB4P8R0000000,74
THEFT OF LABOR_SERVICES,0CB4P8R0000000,74
date_hour,0CB4P8R0000000,74
date_mday,0CB4P8R0000000,74
date_minute,0CB4P8R0000000,74
date_month,0CB4P8R0000000,74
date_second,0CB4P8R0000000,74
date_wday,0CB4P8R0000000,74
date_year,0CB4P8R0000000,74
date_zone,0CB4P8R0000000,74
false,0CB4P8R0000000,74
host,0CB4P8R0000000,74
linecount,0CB4P8R0000000,74
punct,0CB4P8R0000000,74
source,0CB4P8R0000000,74
sourcetype,0CB4P8R0000000,74
timeendpos,0CB4P8R0000000,74
timestartpos,0CB4P8R0000000,74
true,0CB4P8R0000000,74
,0CBHCIMG000000,62
019,0CBHCIMG000000,62
01_05_2001 08_58_49 PM,0CBHCIMG000000,62
027XX N CLARK ST,0CBHCIMG000000,62
08_17_2015 03_03_40 PM,0CBHCIMG000000,62
11,0CBHCIMG000000,62
1171620,0CBHCIMG000000,62
1210,0CBHCIMG000000,62
1918507,0CBHCIMG000000,62
1933,0CBHCIMG000000,62
2001,0CBHCIMG000000,62
319550,0CBHCIMG000000,62
41_931846087,0CBHCIMG000000,62
41_931846087_ _87_644734574,0CBHCIMG000000,62
87_644734574,0CBHCIMG000000,62
DECEPTIVE PRACTICE,0CBHCIMG000000,62
G010579,0CBHCIMG000000,62
RESTAURANT,0CBHCIMG000000,62
THEFT OF LABOR_SERVICES,0CBHCIMG000000,62
date_hour,0CBHCIMG000000,62
date_mday,0CBHCIMG000000,62
date_minute,0CBHCIMG000000,62
date_month,0CBHCIMG000000,62
date_second,0CBHCIMG000000,62
date_wday,0CBHCIMG000000,62
date_year,0CBHCIMG000000,62
date_zone,0CBHCIMG000000,62
false,0CBHCIMG000000,62
host,0CBHCIMG000000,62
linecount,0CBHCIMG000000,62
punct,0CBHCIMG000000,62
source,0CBHCIMG000000,62
sourcetype,0CBHCIMG000000,62
timeendpos,0CBHCIMG000000,62
timestartpos,0CBHCIMG000000,62
true,0CBHCIMG000000,62
,0CBJUAAG000000,79
019,0CBJUAAG000000,79
01_05_2001 08_58_49 PM,0CBJUAAG000000,79
027XX N CLARK ST,0CBJUAAG000000,79
08_17_2015 03_03_40 PM,0CBJUAAG000000,79
11,0CBJUAAG000000,79
1171620,0CBJUAAG000000,79
1210,0CBJUAAG000000,79
1918507,0CBJUAAG000000,79
1933,0CBJUAAG000000,79
2001,0CBJUAAG000000,79
319550,0CBJUAAG000000,79
41_931846087,0CBJUAAG000000,79
41_931846087_ _87_644734574,0CBJUAAG000000,79
87_644734574,0CBJUAAG000000,79
DECEPTIVE PRACTICE,0CBJUAAG000000,79
G010579,0CBJUAAG000000,79
RESTAURANT,0CBJUAAG000000,79
THEFT OF LABOR_SERVICES,0CBJUAAG000000,79
date_hour,0CBJUAAG000000,79
date_mday,0CBJUAAG000000,79
date_minute,0CBJUAAG000000,79
date_month,0CBJUAAG000000,79
date_second,0CBJUAAG000000,79
date_wday,0CBJUAAG000000,79
date_year,0CBJUAAG000000,79
date_zone,0CBJUAAG000000,79
false,0CBJUAAG000000,79
host,0CBJUAAG000000,79
linecount,0CBJUAAG000000,79
punct,0CBJUAAG000000,79
source,0CBJUAAG000000,79
sourcetype,0CBJUAAG000000,79
timeendpos,0CBJUAAG000000,79
timestartpos,0CBJUAAG000000,79
true,0CBJUAAG000000,79
,0CBMDDIG000000,125
019,0CBMDDIG000000,125
01_05_2001 08_58_49 PM,0CBMDDIG000000,125
027XX N CLARK ST,0CBMDDIG000000,125
08_17_2015 03_03_40 PM,0CBMDDIG000000,125
11,0CBMDDIG000000,125
1171620,0CBMDDIG000000,125
1210,0CBMDDIG000000,125
1918507,0CBMDDIG000000,125
1933,0CBMDDIG000000,125
2001,0CBMDDIG000000,125
319550,0CBMDDIG000000,125
41_931846087,0CBMDDIG000000,125
41_931846087_ _87_644734574,0CBMDDIG000000,125
87_644734574,0CBMDDIG000000,125
DECEPTIVE PRACTICE,0CBMDDIG000000,125
G010579,0CBMDDIG000000,125
RESTAURANT,0CBMDDIG000000,125
THEFT OF LABOR_SERVICES,0CBMDDIG000000,125
date_hour,0CBMDDIG000000,125
date_mday,0CBMDDIG000000,125
date_minute,0CBMDDIG000000,125
date_month,0CBMDDIG000000,125
date_second,0CBMDDIG000000,125
date_wday,0CBMDDIG000000,125
date_year,0CBMDDIG000000,125
date_zone,0CBMDDIG000000,125
false,0CBMDDIG000000,125
host,0CBMDDIG000000,125
linecount,0CBMDDIG000000,125
punct,0CBMDDIG000000,125
source,0CBMDDIG000000,125
sourcetype,0CBMDDIG000000,125
timeendpos,0CBMDDIG000000,125
timestartpos,0CBMDDIG000000,125
true,0CBMDDIG000000,125
,0CBOV8N0000000,162
019,0CBOV8N0000000,162
01_05_2001 08_58_49 PM,0CBOV8N0000000,162
027XX N CLARK ST,0CBOV8N0000000,162
08_17_2015 03_03_40 PM,0CBOV8N0000000,162
11,0CBOV8N0000000,162
1171620,0CBOV8N0000000,162
1210,0CBOV8N0000000,162
1918507,0CBOV8N0000000,162
1933,0CBOV8N0000000,162
2001,0CBOV8N0000000,162
319550,0CBOV8N0000000,162
41_931846087,0CBOV8N0000000,162
41_931846087_ _87_644734574,0CBOV8N0000000,162
87_644734574,0CBOV8N0000000,162
DECEPTIVE PRACTICE,0CBOV8N0000000,162
G010579,0CBOV8N0000000,162
RESTAURANT,0CBOV8N0000000,162
THEFT OF LABOR_SERVICES,0CBOV8N0000000,162
date_hour,0CBOV8N0000000,162
date_mday,0CBOV8N0000000,162
date_minute,0CBOV8N0000000,162
date_month,0CBOV8N0000000,162
date_second,0CBOV8N0000000,162
date_wday,0CBOV8N0000000,162
date_year,0CBOV8N0000000,162
date_zone,0CBOV8N0000000,162
false,0CBOV8N0000000,162
host,0CBOV8N0000000,162
linecount,0CBOV8N0000000,162
punct,0CBOV8N0000000,162
source,0CBOV8N0000000,162
sourcetype,0CBOV8N0000000,162
timeendpos,0CBOV8N0000000,162
timestartpos,0CBOV8N0000000,162
true,0CBOV8N0000000,162
,0CBREBV0000000,198
019,0CBREBV0000000,198
01_05_2001 08_58_49 PM,0CBREBV0000000,198
027XX N CLARK ST,0CBREBV0000000,198
08_17_2015 03_03_40 PM,0CBREBV0000000,198
11,0CBREBV0000000,198
1171620,0CBREBV0000000,198
1210,0CBREBV0000000,198
1918507,0CBREBV0000000,198
1933,0CBREBV0000000,198
2001,0CBREBV0000000,198
319550,0CBREBV0000000,198
41_931846087,0CBREBV0000000,198
41_931846087_ _87_644734574,0CBREBV0000000,198
87_644734574,0CBREBV0000000,198
DECEPTIVE PRACTICE,0CBREBV0000000,198
G010579,0CBREBV0000000,198
RESTAURANT,0CBREBV0000000,198
THEFT OF LABOR_SERVICES,0CBREBV0000000,198
date_hour,0CBREBV0000000,198
date_mday,0CBREBV0000000,198
date_minute,0CBREBV0000000,198
date_month,0CBREBV0000000,198
date_second,0CBREBV0000000,198
date_wday,0CBREBV0000000,198
date_year,0CBREBV0000000,198
date_zone,0CBREBV0000000,198
false,0CBREBV0000000,198
host,0CBREBV0000000,198
linecount,0CBREBV0000000,198
punct,0CBREBV0000000,198
source,0CBREBV0000000,198
sourcetype,0CBREBV0000000,198
timeendpos,0CBREBV0000000,198
timestartpos,0CBREBV0000000,198
true,0CBREBV0000000,198
,0CBU03J0000000,593
019,0CBU03J0000000,593
01_05_2001 08_58_49 PM,0CBU03J0000000,593
027XX N CLARK ST,0CBU03J0000000,593
08_17_2015 03_03_40 PM,0CBU03J0000000,593
11,0CBU03J0000000,593
1171620,0CBU03J0000000,593
1210,0CBU03J0000000,593
1918507,0CBU03J0000000,593
1933,0CBU03J0000000,593
2001,0CBU03J0000000,593
319550,0CBU03J0000000,593
41_931846087,0CBU03J0000000,593
41_931846087_ _87_644734574,0CBU03J0000000,593
87_644734574,0CBU03J0000000,593
DECEPTIVE PRACTICE,0CBU03J0000000,593
G010579,0CBU03J0000000,593
RESTAURANT,0CBU03J0000000,593
THEFT OF LABOR_SERVICES,0CBU03J0000000,593
date_hour,0CBU03J0000000,593
date_mday,0CBU03J0000000,593
date_minute,0CBU03J0000000,593
date_month,0CBU03J0000000,593
date_second,0CBU03J0000000,593
date_wday,0CBU03J0000000,593
date_year,0CBU03J0000000,593
date_zone,0CBU03J0000000,593
false,0CBU03J0000000,593
host,0CBU03J0000000,593
linecount,0CBU03J0000000,593
punct,0CBU03J0000000,593
source,0CBU03J0000000,593
sourcetype,0CBU03J0000000,593
timeendpos,0CBU03J0000000,593
timestartpos,0CBU03J0000000,593
true,0CBU03J0000000,593
,0CC0HR70000000,420
019,0CC0HR70000000,420
