key,value,count,ncount,complete,min,max,sum,sumsq
,,228,,,,,,
019,,228,228,1,001,025,2384.000000,34318.000000
,001,4,,1,,,,
,002,15,,1,,,,
,003,13,,1,,,,
,004,23,,1,,,,
,005,7,,1,,,,
,006,18,,1,,,,
,007,11,,1,,,,
,008,11,,1,,,,
,009,12,,1,,,,
,010,15,,1,,,,
,011,5,,1,,,,
,012,15,,1,,,,
,014,21,,1,,,,
,015,7,,1,,,,
,016,2,,1,,,,
,017,6,,1,,,,
,018,15,,1,,,,
,019,7,,1,,,,
,020,5,,1,,,,
,022,4,,1,,,,
,024,6,,1,,,,
,025,6,,1,,,,
"01_05_2001 08_58_49 PM",,228,,0,,,,
,"01/08/2001 01:20:02 AM",1,,1,,,,
,"01/08/2001 02:00:00 PM",1,,1,,,,
,"01/08/2001 05:47:00 PM",1,,1,,,,
,"01/08/2001 07:00:00 PM",1,,1,,,,
,"01/08/2001 07:07:20 PM",1,,1,,,,
,"01/08/2001 12:00:00 PM",1,,1,,,,
,"01/02/2001 01:05:00 PM",1,,1,,,,
,"01/02/2001 06:40:00 PM",1,,1,,,,
,"01/02/2001 08:00:00 PM",1,,1,,,,
,"01/02/2001 08:30:00 PM",1,,1,,,,
,"01/02/2001 10:40:25 PM",1,,1,,,,
,"01/02/2001 11:10:00 AM",1,,1,,,,
,"01/02/2001 12:00:00 PM",1,,1,,,,
,"01/02/2001 12:10:00 PM",1,,1,,,,
,"01/11/2001 01:04:37 PM",1,,1,,,,
,"01/11/2001 01:09:35 PM",1,,1,,,,
,"01/11/2001 01:15:43 AM",1,,1,,,,
,"01/11/2001 01:30:00 AM",1,,1,,,,
,"01/11/2001 01:40:00 AM",1,,1,,,,
,"01/11/2001 01:45:30 AM",1,,1,,,,
,"01/11/2001 03:00:00 PM",2,,1,,,,
,"01/11/2001 06:00:00 PM",2,,1,,,,
,"01/11/2001 08:30:00 AM",2,,1,,,,
,"01/11/2001 09:00:00 AM",2,,1,,,,
,"01/11/2001 09:45:00 AM",3,,1,,,,
,"01/11/2001 10:00:00 PM",3,,1,,,,
,"01/11/2001 11:30:00 AM",2,,1,,,,
,"01/09/2001 03:00:00 AM",1,,1,,,,
,"01/09/2001 03:01:15 PM",1,,1,,,,
,"01/09/2001 04:05:00 AM",1,,1,,,,
,"01/09/2001 04:50:00 PM",1,,1,,,,
,"01/09/2001 05:00:00 PM",1,,1,,,,
,"01/09/2001 06:45:51 PM",1,,1,,,,
,"01/09/2001 07:04:47 PM",1,,1,,,,
,"01/09/2001 07:30:00 AM",1,,1,,,,
,"01/09/2001 09:03:21 PM",1,,1,,,,
,"01/09/2001 09:34:03 PM",1,,1,,,,
,"01/09/2001 09:37:36 PM",1,,1,,,,
,"01/09/2001 10:00:00 AM",1,,1,,,,
,"01/09/2001 11:00:00 AM",1,,1,,,,
,"01/09/2001 11:04:18 PM",1,,1,,,,
,"01/09/2001 11:41:01 PM",1,,1,,,,
,"01/09/2001 11:49:40 PM",1,,1,,,,
,"01/09/2001 12:00:00 AM",1,,1,,,,
,"01/09/2001 12:01:00 AM",1,,1,,,,
,"01/09/2001 12:48:00 PM",1,,1,,,,
,"01/03/2001 08:00:00 PM",1,,1,,,,
,"01/03/2001 09:11:00 PM",1,,1,,,,
,"01/03/2001 12:04:54 AM",1,,1,,,,
,"01/04/2001 08:45:00 PM",1,,1,,,,
,"01/04/2001 09:40:00 PM",1,,1,,,,
,"01/04/2001 10:00:00 PM",1,,1,,,,
,"01/13/2001 05:05:00 PM",2,,0,,,,
,"01/05/2001 12:00:00 PM",1,,1,,,,
,"01/14/2001 10:00:00 PM",2,,0,,,,
,"01/14/2001 10:30:00 AM",2,,0,,,,
,"01/06/2001 01:40:00 PM",1,,1,,,,
,"01/06/2001 08:00:00 PM",1,,1,,,,
,"01/06/2001 10:40:00 AM",1,,1,,,,
,"01/06/2001 12:20:00 PM",1,,1,,,,
,"01/07/2001 02:45:00 AM",1,,1,,,,
,"01/07/2001 03:00:00 PM",1,,1,,,,
,"01/07/2001 04:00:00 AM",1,,1,,,,
,"01/10/2001 01:10:00 PM",1,,1,,,,
,"01/10/2001 01:27:06 AM",1,,1,,,,
,"01/10/2001 02:00:00 PM",1,,1,,,,
,"01/10/2001 02:45:00 PM",1,,1,,,,
,"01/10/2001 03:00:00 PM",1,,1,,,,
,"01/10/2001 03:08:18 PM",1,,1,,,,
,"01/10/2001 03:19:33 AM",1,,1,,,,
,"01/10/2001 03:30:00 PM",1,,1,,,,
,"01/10/2001 04:45:00 PM",1,,1,,,,
,"01/10/2001 05:00:00 AM",1,,1,,,,
,"01/10/2001 05:05:51 PM",1,,1,,,,
,"01/10/2001 05:25:00 PM",1,,1,,,,
,"01/10/2001 05:25:09 PM",1,,1,,,,
,"01/10/2001 05:30:00 PM",1,,1,,,,
,"01/10/2001 05:43:45 PM",1,,1,,,,
,"01/10/2001 06:30:00 PM",1,,1,,,,
,"01/10/2001 06:43:54 PM",1,,1,,,,
,"01/10/2001 06:56:06 PM",1,,1,,,,
,"01/10/2001 07:00:00 AM",1,,1,,,,
,"01/10/2001 07:57:42 AM",1,,1,,,,
,"01/10/2001 08:30:00 PM",1,,1,,,,
,"01/10/2001 09:29:27 AM",1,,1,,,,
,"01/10/2001 09:43:00 PM",1,,1,,,,
,"01/10/2001 09:46:48 AM",1,,1,,,,
,"01/10/2001 09:50:00 PM",1,,1,,,,
,"01/10/2001 09:58:00 PM",1,,1,,,,
,"01/10/2001 10:00:00 AM",1,,1,,,,
,"01/10/2001 10:17:25 PM",1,,1,,,,
,"01/10/2001 10:34:39 PM",1,,1,,,,
,"01/10/2001 10:39:04 PM",1,,1,,,,
,"01/10/2001 10:44:20 PM",1,,1,,,,
,"01/10/2001 10:48:39 PM",1,,1,,,,
,"01/10/2001 11:04:29 AM",1,,1,,,,
,"01/10/2001 11:30:00 AM",1,,1,,,,
,"01/10/2001 11:30:00 PM",2,,1,,,,
,"01/10/2001 11:45:00 AM",2,,1,,,,
,"01/10/2001 12:07:27 PM",1,,1,,,,
"027XX N CLARK ST",,228,,0,,,,
,"002XX W 87 ST",3,,1,,,,
,"003XX E 76 ST",1,,1,,,,
,"003XX E 79 ST",1,,1,,,,
,"005XX E 47 ST",1,,1,,,,
,"008XX E 67 ST",1,,1,,,,
,"015XX E 67 ST",1,,1,,,,
,"015XX E 93 ST",1,,1,,,,
,"016XX W 89 ST",1,,1,,,,
,"017XX W 18 PL",1,,1,,,,
,"019XX W 18 ST",1,,1,,,,
,"003XX W 100 ST",1,,1,,,,
,"020XX W 79 ST",1,,1,,,,
,"023XX W 36 ST",1,,1,,,,
,"027XX E 89 ST",1,,1,,,,
,"029XX E 86 ST",1,,1,,,,
,"032XX W 87 ST",1,,1,,,,
,"035XX W 63 ST",1,,1,,,,
,"036XX W 79 ST",1,,1,,,,
,"021XX N WHIPPLE ST",1,,1,,,,
,"007XX N ADA ST",1,,1,,,,
,"002XX N STATE ST",1,,1,,,,
,"035XX W DOUGLAS BV",1,,1,,,,
,"016XX S CHRISTIANA AV",1,,1,,,,
,"021XX W POTOMAC AV",1,,1,,,,
,"016XX W DIVISION ST",1,,1,,,,
,"006XX N LA SALLE DR",1,,1,,,,
,"002XX E GARFIELD BL",1,,1,,,,
,"032XX W ADDISON ST",1,,1,,,,
,"014XX W WEBSTER AV",1,,1,,,,
,"019XX W BLOOMINGDALE AV",1,,1,,,,
,"012XX W ROOSEVELT RD",1,,1,,,,
,"061XX S WESTERN AV",2,,1,,,,
,"007XX N CENTRAL AV",1,,1,,,,
,"026XX W DIVISION ST",1,,1,,,,
,"026XX W WINNEMAC AV",1,,1,,,,
,"029XX S DEARBORN ST",1,,1,,,,
,"016XX N MERRIMAC AV",1,,1,,,,
,"037XX N CALIFORNIA AV",1,,1,,,,
,"031XX W 111 ST",1,,1,,,,
,"032XX W 108 ST",1,,1,,,,
,"008XX N MOZART ST",1,,1,,,,
,"005XX N MICHIGAN AV",2,,1,,,,
,"039XX E 106 ST",1,,1,,,,
,"004XX W PERSHING RD",1,,1,,,,
,"013XX S LAWNDALE AV",1,,1,,,,
,"004XX N LEAVITT ST",1,,1,,,,
,"004XX N MCCLURG CT",1,,1,,,,
,"034XX W WALNUT ST",1,,1,,,,
,"022XX W JACKSON BV",1,,1,,,,
,"011XX S KEDZIE AV",1,,1,,,,
,"029XX S VERNON AV",1,,1,,,,
,"035XX N BROADWAY",1,,1,,,,
,"035XX W FIFTH AV",1,,1,,,,
,"075XX S STONY ISLAND AV",2,,1,,,,
,"033XX N DAMEN AV",1,,1,,,,
,"026XX N CLYBOURN AV",1,,1,,,,
,"017XX W TOUHY AV",1,,1,,,,
,"004XX W ALDINE AV",1,,1,,,,
,"038XX W ROOSEVELT RD",1,,1,,,,
,"009XX N LAWNDALE AV",1,,1,,,,
,"012XX W NORTH AV",2,,1,,,,
,"008XX N LATROBE AV",1,,1,,,,
,"002XX E WALTON ST",1,,1,,,,
,"012XX N PAULINA ST",2,,0,,,,
,"012XX S HALSTED ST",1,,1,,,,
,"012XX W ALTGELD ST",1,,1,,,,
,"038XX S DEARBORN ST",1,,1,,,,
,"030XX W ARMITAGE AV",1,,1,,,,
,"014XX N MILWAUKEE AV",1,,1,,,,
,"019XX N RIDGEWAY AV",1,,1,,,,
,"021XX N MOZART ST",1,,1,,,,
,"033XX W FULLERTON AV",1,,1,,,,
,"010XX W WASHINGTON BV",1,,1,,,,
,"016XX N THROOP ST",1,,1,,,,
,"009XX N RUSH ST",1,,1,,,,
,"004XX W WINNECONNA PW",1,,1,,,,
,"008XX N LOCKWOOD AV",1,,1,,,,
,"016XX W AUGUSTA BL",1,,1,,,,
,"009XX S AUSTIN BL",1,,1,,,,
,"035XX N KEDZIE AV",1,,1,,,,
,"030XX N KNOX AV",1,,1,,,,
,"009XX N ASHLAND AV",1,,1,,,,
,"031XX S ASHLAND AV",1,,1,,,,
,"034XX W ROOSEVELT RD",1,,1,,,,
,"029XX S STATE ST",1,,1,,,,
,"060XX N BROADWAY",2,,1,,,,
,"031XX W DOUGLAS BL",1,,1,,,,
,"044XX N BROADWAY",2,,1,,,,
,"017XX W WABANSIA AV",1,,1,,,,
,"027XX S AVERS AV",1,,1,,,,
,"015XX S TRUMBULL AV",1,,1,,,,
,"023XX N CLARK ST",1,,1,,,,
,"031XX W BELDEN AV",1,,1,,,,
,"005XX W ADAMS ST",1,,1,,,,
,"004XX S STATE ST",1,,1,,,,
,"001XX E 103 PL",1,,1,,,,
,"001XX W 103 ST",1,,1,,,,
,"0000X E 69 ST",1,,1,,,,
,"001XX E 47 ST",1,,1,,,,
,"001XX W 87 ST",2,,1,,,,
"08_17_2015 03_03_40 PM",,228,,1,,,,
,"08/17/2015 03:03:40 PM",228,,1,,,,
11,,228,145,1,03,26,1476.000000,21344.000000
,03,11,,1,,,,
,05,12,,1,,,,
,06,55,,1,,,,
,07,10,,1,,,,
,11,7,,1,,,,
,14,22,,1,,,,
,15,3,,1,,,,
,17,1,,1,,,,
,18,11,,1,,,,
,26,13,,1,,,,
,04A,4,,1,,,,
,04B,9,,1,,,,
,08A,18,,1,,,,
,08B,52,,1,,,,
1171620,,228,228,0,1132143,1204247,266380598.000000,311270993046358.000000
,1132143,1,,1,,,,
,1134345,1,,1,,,,
,1136557,1,,1,,,,
,1138937,1,,1,,,,
,1139205,1,,1,,,,
,1139458,1,,1,,,,
,1140450,1,,1,,,,
,1140914,1,,1,,,,
,1141169,1,,1,,,,
,1144400,1,,1,,,,
,1144542,1,,1,,,,
,1144783,1,,1,,,,
,1145499,1,,1,,,,
,1150568,1,,1,,,,
,1150608,1,,1,,,,
,1150792,1,,1,,,,
,1151036,1,,1,,,,
,1151192,1,,1,,,,
,1151507,1,,1,,,,
,1151966,1,,1,,,,
,1152588,1,,1,,,,
,1152662,1,,1,,,,
,1153057,1,,1,,,,
,1153224,1,,1,,,,
,1153568,1,,1,,,,
,1153640,1,,1,,,,
,1153666,1,,1,,,,
,1153742,1,,1,,,,
,1153854,1,,1,,,,
,1153981,1,,1,,,,
,1154266,1,,1,,,,
,1154399,1,,1,,,,
,1154464,1,,1,,,,
,1155126,1,,1,,,,
,1155171,1,,1,,,,
,1155523,1,,1,,,,
,1155597,1,,1,,,,
,1155890,1,,1,,,,
,1156028,1,,1,,,,
,1156151,1,,1,,,,
,1156217,1,,1,,,,
,1156232,1,,1,,,,
,1156679,1,,1,,,,
,1156932,1,,1,,,,
,1157008,1,,1,,,,
,1157268,1,,1,,,,
,1157294,1,,1,,,,
,1157479,1,,1,,,,
,1158080,1,,1,,,,
,1158297,1,,1,,,,
,1159120,1,,1,,,,
