key,value,count,ncount,complete,min,max,sum,sumsq
,,35,,,,,,
019,,35,35,1,001,025,385.000000,6013.000000
,001,2,,1,,,,
,002,4,,1,,,,
,005,1,,1,,,,
,007,9,,1,,,,
,009,1,,1,,,,
,010,1,,1,,,,
,011,4,,1,,,,
,012,2,,1,,,,
,014,2,,1,,,,
,017,1,,1,,,,
,018,2,,1,,,,
,019,1,,1,,,,
,022,1,,1,,,,
,024,2,,1,,,,
,025,2,,1,,,,
"01_05_2001 08_58_49 PM",,35,,1,,,,
,"01/08/2001 07:33:00 PM",1,,1,,,,
,"01/08/2001 08:55:00 PM",1,,1,,,,
,"01/08/2001 12:00:00 PM",1,,1,,,,
,"01/11/2001 01:00:00 PM",1,,1,,,,
,"01/11/2001 01:30:00 PM",1,,1,,,,
,"01/11/2001 02:23:54 AM",1,,1,,,,
,"01/11/2001 02:30:00 AM",1,,1,,,,
,"01/11/2001 03:00:00 PM",1,,1,,,,
,"01/11/2001 06:00:00 PM",1,,1,,,,
,"01/11/2001 07:30:00 AM",1,,1,,,,
,"01/11/2001 08:20:00 PM",1,,1,,,,
,"01/11/2001 08:30:00 PM",1,,1,,,,
,"01/09/2001 10:00:00 PM",1,,1,,,,
,"01/09/2001 12:00:00 PM",1,,1,,,,
,"01/12/2001 02:50:00 PM",1,,1,,,,
,"01/12/2001 04:00:00 AM",2,,1,,,,
,"01/12/2001 04:25:00 AM",1,,1,,,,
,"01/12/2001 04:43:53 AM",1,,1,,,,
,"01/12/2001 07:00:00 AM",1,,1,,,,
,"01/12/2001 09:40:00 AM",1,,1,,,,
,"01/12/2001 10:00:00 AM",1,,1,,,,
,"01/12/2001 12:00:00 PM",1,,1,,,,
,"01/12/2001 12:10:00 AM",1,,1,,,,
,"01/05/2001 08:00:00 AM",1,,1,,,,
,"01/05/2001 12:00:00 PM",1,,1,,,,
,"01/06/2001 05:20:00 PM",1,,1,,,,
,"01/06/2001 10:45:00 PM",1,,1,,,,
,"01/07/2001 09:30:00 AM",1,,1,,,,
,"01/10/2001 01:45:00 PM",1,,1,,,,
,"01/10/2001 02:45:00 PM",1,,1,,,,
,"01/10/2001 07:00:00 PM",1,,1,,,,
,"01/10/2001 08:45:00 PM",1,,1,,,,
,"01/10/2001 10:55:00 PM",1,,1,,,,
,"01/10/2001 12:05:07 PM",1,,1,,,,
"027XX N CLARK ST",,35,,1,,,,
,"010XX W 19 ST",1,,1,,,,
