0	2	 40	1751279467	1752440400	1752440401	
1	source::telemetry_api	 28	1751279467	1751813534	1751813534	
2	source::C:\Program Files\Splunk\var\log\splunk\license_usage_summary.log	 12	1751317200	1752440400	1752440401	
