07-07-2025 03:00:01.423 +0300 INFO  SearchTelemetrySingleton - record_search_telemetry=1
07-07-2025 03:00:01.423 +0300 WARN  SearchTelemetrySingleton - Config setting remote_search_telemetry_file_limit=-1114177552 is invalid. Will use 30
07-07-2025 03:00:01.433 +0300 WARN  SearchTelemetrySingleton - Unable to read configuration for index_remote_search_telemetry from limits.conf, defaulting to false
07-07-2025 03:00:01.433 +0300 INFO  SearchTelemetrySingleton - Loaded config settings: telemetry file limit = 500, event size limit = 1000000, component size limit = 10000
07-07-2025 03:00:01.647 +0300 INFO  SearchTelemetry - set search status to success
07-07-2025 03:00:01.717 +0300 INFO  SearchTelemetry - set search status to success
07-07-2025 03:00:01.827 +0300 INFO  SearchTelemetry - set search status to success
07-07-2025 03:00:01.893 +0300 INFO  SearchTelemetrySingleton - Writing search telemetry to search_telemetry.json
07-07-2025 03:00:01.893 +0300 INFO  SearchTelemetrySingleton - Copying search_telemetry.json from dispatch dir to var/run/splunk/search_telemetry
07-07-2025 03:00:01.909 +0300 INFO  SearchTelemetrySingleton - Done copying search_telemetry.json to C:\Program Files\Splunk\var\run\splunk\search_telemetry\e9ffaf02539db36e_scheduler__nobody_c3BsdW5rX2luc3RydW1lbnRhdGlvbg__RMD5f3c4dace1282aae1_at_1751846400_4_search_telemetry.json
