key,value,count,ncount,complete,min,max,sum,sumsq
,,150,,,,,,
"41_850099098_ _87_678237962",,150,,0,,,,
,HL628486,1,,1,,,,
,HL628490,1,,1,,,,
,HL628503,1,,1,,,,
,HL628508,1,,1,,,,
,HL636378,1,,1,,,,
,HL636459,1,,1,,,,
,HL636486,1,,1,,,,
,HL636500,1,,1,,,,
,HL636591,1,,1,,,,
,HL636995,1,,1,,,,
,HL637000,1,,1,,,,
,HL638557,1,,1,,,,
,HL638559,1,,1,,,,
,HL638588,1,,1,,,,
,HL638598,1,,1,,,,
,HL639541,1,,1,,,,
,HL639542,1,,1,,,,
,HL639551,1,,1,,,,
,HL642138,1,,1,,,,
,HL642311,1,,1,,,,
,HL642532,1,,1,,,,
,HL643900,1,,1,,,,
,HL643935,1,,1,,,,
,HL649341,1,,1,,,,
,HL649343,1,,1,,,,
,HL649352,1,,1,,,,
,HL649360,1,,1,,,,
,HL649364,1,,1,,,,
,HL649389,1,,1,,,,
,HL676326,1,,1,,,,
,HL680217,1,,1,,,,
,HL681579,1,,1,,,,
,HL682912,1,,1,,,,
,HL683077,1,,1,,,,
,HL683760,1,,1,,,,
,HL685872,1,,1,,,,
,HL686784,1,,1,,,,
,HL687931,1,,1,,,,
,HL688624,1,,1,,,,
,HL689909,1,,1,,,,
,HL690185,1,,1,,,,
,HL690430,1,,1,,,,
,HL690490,1,,1,,,,
,HL691103,1,,1,,,,
,HL691334,1,,1,,,,
,HL691480,1,,1,,,,
,HL691508,1,,1,,,,
,HL691534,1,,1,,,,
,HL691580,1,,1,,,,
,HL692222,1,,1,,,,
,HL692247,1,,1,,,,
,HL692256,1,,1,,,,
,HL692263,1,,1,,,,
,HL692282,1,,1,,,,
,HL692444,1,,1,,,,
,HL692667,1,,1,,,,
,HL692697,1,,1,,,,
,HL692775,1,,1,,,,
,HL692848,1,,1,,,,
,HL692852,1,,1,,,,
,HL693033,1,,1,,,,
,HL693037,1,,1,,,,
,HL693090,1,,1,,,,
,HL693092,1,,1,,,,
,HL693114,1,,1,,,,
,HL693148,1,,1,,,,
,HL693149,1,,1,,,,
,HL693179,1,,1,,,,
,HL693236,1,,1,,,,
,HL693306,1,,1,,,,
