key,value,count,ncount,complete,min,max,sum,sumsq
,,73,,,,,,
"41_850099098_ _87_678237962",,73,,1,,,,
,HL340426,1,,1,,,,
,HL647313,1,,1,,,,
,HL647343,1,,1,,,,
,HL648146,1,,1,,,,
,HL648148,1,,1,,,,
,HL649669,1,,1,,,,
,HL649670,1,,1,,,,
,HL649714,1,,1,,,,
,HL649749,1,,1,,,,
,HL653824,1,,1,,,,
,HL684504,1,,1,,,,
,HL693983,1,,1,,,,
,HL694291,1,,1,,,,
,HL694649,1,,1,,,,
,HL696227,1,,1,,,,
,HL696391,1,,1,,,,
,HL696394,1,,1,,,,
,HL696620,1,,1,,,,
,HL697087,1,,1,,,,
,HL697440,1,,1,,,,
,HL697662,1,,1,,,,
,HL697750,1,,1,,,,
,HL697771,1,,1,,,,
,HL697830,1,,1,,,,
,HL697877,1,,1,,,,
,HL697883,1,,1,,,,
,HL697928,1,,1,,,,
,HL698047,1,,1,,,,
,HL698178,1,,1,,,,
,HL698267,1,,1,,,,
,HL698316,1,,1,,,,
,HL698332,1,,1,,,,
,HL698369,1,,1,,,,
,HL698373,1,,1,,,,
,HL698412,1,,1,,,,
,HL698449,1,,1,,,,
,HL698459,1,,1,,,,
,HL698512,1,,1,,,,
,HL698522,1,,1,,,,
,HL698601,1,,1,,,,
,HL698688,1,,1,,,,
,HL698731,1,,1,,,,
,HL698780,1,,1,,,,
,HL699031,1,,1,,,,
,HL699120,1,,1,,,,
,HL699122,1,,1,,,,
,HL699226,1,,1,,,,
,HL699259,1,,1,,,,
,HL699310,1,,1,,,,
,HL699380,1,,1,,,,
,HL699412,1,,1,,,,
,HL699447,1,,1,,,,
,HL699481,1,,1,,,,
,HL699525,1,,1,,,,
,HL699582,1,,1,,,,
,HL699585,1,,1,,,,
,HL699588,1,,1,,,,
,HL699689,1,,1,,,,
,HL699740,1,,1,,,,
,HL699767,1,,1,,,,
,HL699805,1,,1,,,,
,HL699937,1,,1,,,,
,HL700007,1,,1,,,,
,HL700009,1,,1,,,,
,HL700020,1,,1,,,,
,HL700032,1,,1,,,,
,HL700043,1,,1,,,,
,HL700076,1,,1,,,,
,HL700078,1,,1,,,,
,HL700124,1,,1,,,,
,HL700236,1,,1,,,,
,HL700260,1,,1,,,,
,HL700280,1,,1,,,,
"87_678237962",,73,73,1,4405564,4405678,321610128.000000,1416891430667748.000000
,4405564,1,,1,,,,
,4405565,1,,1,,,,
,4405566,1,,1,,,,
,4405567,1,,1,,,,
,4405569,1,,1,,,,
,4405571,1,,1,,,,
,4405572,1,,1,,,,
,4405573,1,,1,,,,
,4405575,1,,1,,,,
,4405576,1,,1,,,,
,4405577,1,,1,,,,
,4405578,1,,1,,,,
,4405579,1,,1,,,,
,4405580,1,,1,,,,
,4405583,1,,1,,,,
,4405584,1,,1,,,,
,4405585,1,,1,,,,
,4405586,1,,1,,,,
,4405587,1,,1,,,,
,4405588,1,,1,,,,
,4405589,1,,1,,,,
,4405592,1,,1,,,,
,4405593,1,,1,,,,
,4405594,1,,1,,,,
,4405595,1,,1,,,,
,4405597,1,,1,,,,
,4405598,1,,1,,,,
,4405599,1,,1,,,,
,4405600,1,,1,,,,
,4405601,1,,1,,,,
,4405602,1,,1,,,,
,4405604,1,,1,,,,
,4405606,1,,1,,,,
,4405609,1,,1,,,,
,4405611,1,,1,,,,
,4405612,1,,1,,,,
,4405613,1,,1,,,,
,4405615,1,,1,,,,
,4405619,1,,1,,,,
,4405622,1,,1,,,,
,4405624,1,,1,,,,
,4405625,1,,1,,,,
,4405626,1,,1,,,,
,4405629,1,,1,,,,
,4405632,1,,1,,,,
,4405635,1,,1,,,,
,4405637,1,,1,,,,
,4405638,1,,1,,,,
,4405639,1,,1,,,,
,4405641,1,,1,,,,
,4405643,1,,1,,,,
,4405644,1,,1,,,,
,4405646,1,,1,,,,
,4405648,1,,1,,,,
,4405649,1,,1,,,,
,4405651,1,,1,,,,
,4405653,1,,1,,,,
,4405654,1,,1,,,,
,4405656,1,,1,,,,
,4405657,1,,1,,,,
,4405659,1,,1,,,,
,4405660,1,,1,,,,
,4405664,1,,1,,,,
,4405665,1,,1,,,,
,4405667,1,,1,,,,
,4405668,1,,1,,,,
,4405671,1,,1,,,,
,4405672,1,,1,,,,
,4405673,1,,1,,,,
,4405675,1,,1,,,,
,4405676,1,,1,,,,
,4405677,1,,1,,,,
,4405678,1,,1,,,,
"EXTRA_FIELD_10",,73,,1,,,,
,true,6,,1,,,,
,false,67,,1,,,,
"EXTRA_FIELD_11",,73,73,1,0131,2535,99031.000000,175756395.000000
,0131,1,,1,,,,
,0213,1,,1,,,,
,0223,2,,1,,,,
,0232,1,,1,,,,
,0311,1,,1,,,,
,0322,1,,1,,,,
,0331,1,,1,,,,
,0412,1,,1,,,,
,0421,1,,1,,,,
,0422,1,,1,,,,
,0423,1,,1,,,,
,0424,1,,1,,,,
,0624,1,,1,,,,
,0632,1,,1,,,,
,0712,1,,1,,,,
,0722,1,,1,,,,
,0726,1,,1,,,,
,0812,1,,1,,,,
,0822,2,,1,,,,
,0831,2,,1,,,,
,0913,1,,1,,,,
,0915,1,,1,,,,
,0922,2,,1,,,,
,0924,2,,1,,,,
,0925,1,,1,,,,
,0934,1,,1,,,,
,0935,1,,1,,,,
,1031,1,,1,,,,
,1111,1,,1,,,,
,1121,1,,1,,,,
,1124,1,,1,,,,
,1133,1,,1,,,,
,1231,1,,1,,,,
,1621,1,,1,,,,
,1623,2,,1,,,,
,1624,1,,1,,,,
,1712,1,,1,,,,
,1713,1,,1,,,,
,1723,2,,1,,,,
,1731,1,,1,,,,
,1821,1,,1,,,,
,1822,1,,1,,,,
,1823,1,,1,,,,
,1833,1,,1,,,,
,1922,1,,1,,,,
,1923,1,,1,,,,
,1932,2,,1,,,,
,2024,1,,1,,,,
,2033,1,,1,,,,
,2122,1,,1,,,,
,2132,3,,1,,,,
,2221,1,,1,,,,
,2424,1,,1,,,,
,2432,2,,1,,,,
,2514,3,,1,,,,
,2515,1,,1,,,,
,2521,1,,1,,,,
,2522,1,,1,,,,
,2524,1,,1,,,,
,2535,1,,1,,,,
"EXTRA_FIELD_12",,73,73,1,001,025,896.000000,15354.000000
,001,2,,1,,,,
,002,7,,1,,,,
,003,3,,1,,,,
,004,5,,1,,,,
,006,2,,1,,,,
,007,3,,1,,,,
,008,5,,1,,,,
,009,9,,1,,,,
,010,1,,1,,,,
,011,4,,1,,,,
,012,1,,1,,,,
,016,4,,1,,,,
,017,5,,1,,,,
,018,4,,1,,,,
,019,4,,1,,,,
,020,2,,1,,,,
,022,1,,1,,,,
,024,3,,1,,,,
,025,8,,1,,,,
"EXTRA_FIELD_13",,73,73,1,2,49,1627.000000,53249.000000
,2,2,,1,,,,
,3,5,,1,,,,
,4,5,,1,,,,
,5,1,,1,,,,
,6,3,,1,,,,
