key,value,count,ncount,complete,min,max,sum,sumsq
,,184,,,,,,
"41_850099098_ _87_678237962",,184,,0,,,,
,HK731012,1,,1,,,,
,HK742149,1,,1,,,,
,HK768767,1,,1,,,,
,HK775155,1,,1,,,,
,HK778458,1,,1,,,,
,HK784215,1,,1,,,,
,HL617389,1,,1,,,,
,HL635655,1,,1,,,,
,HL636329,1,,1,,,,
,HL636335,1,,1,,,,
,HL636344,1,,1,,,,
,HL636365,1,,1,,,,
,HL636377,1,,1,,,,
,HL636385,1,,1,,,,
,HL636783,1,,1,,,,
,HL636801,1,,1,,,,
,HL636815,1,,1,,,,
,HL636828,1,,1,,,,
,HL636839,1,,1,,,,
,HL636843,1,,1,,,,
,HL636889,1,,1,,,,
,HL636983,1,,1,,,,
,HL637354,1,,1,,,,
,HL637388,1,,1,,,,
,HL637393,1,,1,,,,
,HL639052,1,,1,,,,
,HL639108,1,,1,,,,
,HL639127,1,,1,,,,
,HL639145,1,,1,,,,
,HL639148,1,,1,,,,
,HL639174,1,,1,,,,
,HL639587,1,,1,,,,
,HL639613,1,,1,,,,
,HL639617,1,,1,,,,
,HL639619,1,,1,,,,
,HL639627,1,,1,,,,
,HL639848,1,,1,,,,
,HL639854,1,,1,,,,
,HL639856,1,,1,,,,
,HL639857,1,,1,,,,
,HL639863,1,,1,,,,
,HL639868,1,,1,,,,
,HL643915,1,,1,,,,
,HL643958,1,,1,,,,
,HL643966,1,,1,,,,
,HL643977,1,,1,,,,
,HL644005,1,,1,,,,
,HL644009,1,,1,,,,
,HL644595,1,,1,,,,
,HL644614,1,,1,,,,
,HL644622,1,,1,,,,
,HL644846,1,,1,,,,
,HL644854,1,,1,,,,
,HL644884,1,,1,,,,
,HL644897,1,,1,,,,
,HL644901,1,,1,,,,
,HL644905,1,,1,,,,
,HL644911,1,,1,,,,
,HL644942,1,,1,,,,
,HL649570,1,,1,,,,
,HL649571,1,,1,,,,
,HL649581,1,,1,,,,
,HL672497,1,,1,,,,
,HL675882,1,,1,,,,
,HL680111,1,,1,,,,
,HL681698,1,,1,,,,
,HL684587,1,,1,,,,
,HL685753,1,,1,,,,
,HL690705,1,,1,,,,
,HL691515,1,,1,,,,
,HL691578,1,,1,,,,
,HL692142,1,,1,,,,
,HL692252,1,,1,,,,
,HL693032,1,,1,,,,
,HL693371,1,,1,,,,
,HL693502,1,,1,,,,
,HL693528,1,,1,,,,
,HL693534,1,,1,,,,
,HL693542,1,,1,,,,
,HL693564,1,,1,,,,
,HL693698,1,,1,,,,
,HL693758,1,,1,,,,
,HL693783,1,,1,,,,
,HL693856,1,,1,,,,
,HL694439,1,,1,,,,
,HL694518,1,,1,,,,
,HL694534,1,,1,,,,
,HL694560,1,,1,,,,
,HL694628,1,,1,,,,
,HL694644,1,,1,,,,
,HL694667,1,,1,,,,
,HL694686,1,,1,,,,
,HL694709,1,,1,,,,
,HL694718,1,,1,,,,
,HL694719,1,,1,,,,
,HL694739,1,,1,,,,
,HL694751,1,,1,,,,
,HL694773,1,,1,,,,
,HL694782,1,,1,,,,
,HL694786,1,,1,,,,
"87_678237962",,184,184,0,4400,4408143,805885139.000000,3548875883280333.000000
,4400,1,,1,,,,
,4399919,1,,1,,,,
,4399920,1,,1,,,,
,4399922,1,,1,,,,
,4399926,1,,1,,,,
,4399929,1,,1,,,,
,4399931,1,,1,,,,
,4399937,1,,1,,,,
,4399941,1,,1,,,,
,4399942,1,,1,,,,
,4399943,1,,1,,,,
,4399947,1,,1,,,,
,4399951,1,,1,,,,
,4399952,1,,1,,,,
,4399954,1,,1,,,,
,4399955,1,,1,,,,
,4399959,1,,1,,,,
,4399960,1,,1,,,,
,4399964,1,,1,,,,
,4399965,1,,1,,,,
,4399966,1,,1,,,,
,4399969,1,,1,,,,
,4399970,1,,1,,,,
,4399973,1,,1,,,,
,4399975,1,,1,,,,
,4399978,1,,1,,,,
,4399979,1,,1,,,,
,4399980,1,,1,,,,
,4399981,1,,1,,,,
,4399982,1,,1,,,,
,4399983,1,,1,,,,
,4399987,1,,1,,,,
,4399988,1,,1,,,,
,4399989,1,,1,,,,
,4399992,1,,1,,,,
,4399993,1,,1,,,,
,4399996,1,,1,,,,
,4399998,1,,1,,,,
,4400002,1,,1,,,,
,4400003,1,,1,,,,
,4400004,1,,1,,,,
,4400007,1,,1,,,,
,4400008,1,,1,,,,
,4400012,1,,1,,,,
,4400013,1,,1,,,,
,4400014,1,,1,,,,
,4400015,1,,1,,,,
,4400023,1,,1,,,,
,4400024,1,,1,,,,
,4400025,1,,1,,,,
,4400026,1,,1,,,,
,4400027,1,,1,,,,
,4400028,1,,1,,,,
,4400030,1,,1,,,,
,4400035,1,,1,,,,
,4400036,1,,1,,,,
,4400037,1,,1,,,,
,4400038,1,,1,,,,
,4400039,1,,1,,,,
,4400042,1,,1,,,,
,4400043,1,,1,,,,
,4400046,1,,1,,,,
,4400047,1,,1,,,,
,4400048,1,,1,,,,
,4400049,1,,1,,,,
,4400051,1,,1,,,,
,4400052,1,,1,,,,
,4400053,1,,1,,,,
,4400054,1,,1,,,,
,4400055,1,,1,,,,
,4400056,1,,1,,,,
,4400057,1,,1,,,,
,4400058,1,,1,,,,
,4400059,1,,1,,,,
,4400062,1,,1,,,,
,4400063,1,,1,,,,
,4400064,1,,1,,,,
,4400066,1,,1,,,,
,4400067,1,,1,,,,
,4400069,1,,1,,,,
,4400071,1,,1,,,,
,4400073,1,,1,,,,
,4400074,1,,1,,,,
,4400075,1,,1,,,,
,4400077,1,,1,,,,
,4400080,1,,1,,,,
,4400082,1,,1,,,,
,4400085,1,,1,,,,
,4400086,1,,1,,,,
,4400087,1,,1,,,,
,4400088,1,,1,,,,
,4400091,1,,1,,,,
,4400097,1,,1,,,,
,4400099,1,,1,,,,
,4400101,1,,1,,,,
,4400102,1,,1,,,,
,4400104,1,,1,,,,
,4400105,1,,1,,,,
,4407843,1,,1,,,,
,4407844,1,,1,,,,
"EXTRA_FIELD_10",,184,,1,,,,
,true,24,,1,,,,
,false,160,,1,,,,
"EXTRA_FIELD_11",,184,184,0,0122,2535,200804.000000,300887716.000000
,0122,1,,1,,,,
,0132,1,,1,,,,
,0133,1,,1,,,,
,0134,2,,1,,,,
,0211,1,,1,,,,
,0234,1,,1,,,,
,0311,1,,1,,,,
,0312,2,,1,,,,
,0313,3,,1,,,,
,0314,1,,1,,,,
,0321,2,,1,,,,
,0322,3,,1,,,,
,0323,1,,1,,,,
,0324,3,,1,,,,
,0331,1,,1,,,,
,0332,3,,1,,,,
,0333,1,,1,,,,
,0334,1,,1,,,,
,0411,1,,1,,,,
,0414,2,,1,,,,
,0421,2,,1,,,,
,0423,1,,1,,,,
,0434,1,,1,,,,
,0511,1,,1,,,,
,0512,3,,1,,,,
,0513,2,,1,,,,
,0522,3,,1,,,,
,0523,2,,1,,,,
,0524,2,,1,,,,
,0531,2,,1,,,,
,0532,2,,1,,,,
,0611,3,,1,,,,
,0612,2,,1,,,,
,0613,1,,1,,,,
,0614,1,,1,,,,
,0621,1,,1,,,,
,0624,1,,1,,,,
,0631,1,,1,,,,
,0722,1,,1,,,,
,0733,1,,1,,,,
,0812,2,,1,,,,
,0814,1,,1,,,,
,0815,2,,1,,,,
,0821,2,,1,,,,
,0822,1,,1,,,,
,0823,1,,1,,,,
,0824,2,,1,,,,
,0831,1,,1,,,,
,0832,1,,1,,,,
,0834,2,,1,,,,
,0835,2,,1,,,,
,0911,1,,1,,,,
,0913,1,,1,,,,
,0915,2,,1,,,,
,0922,3,,1,,,,
,0923,1,,1,,,,
,0924,2,,1,,,,
,0925,1,,1,,,,
,0931,1,,1,,,,
,0934,2,,1,,,,
,0935,1,,1,,,,
,1021,1,,1,,,,
,1022,2,,1,,,,
,1034,1,,1,,,,
,1111,3,,1,,,,
,1112,2,,1,,,,
,1115,1,,1,,,,
,1121,1,,1,,,,
,1122,2,,1,,,,
,1124,3,,1,,,,
,1125,2,,1,,,,
,1131,2,,1,,,,
,1132,2,,1,,,,
,1134,1,,1,,,,
,1224,1,,1,,,,
,1311,2,,1,,,,
,1313,2,,1,,,,
,1324,1,,1,,,,
,1332,1,,1,,,,
,1422,2,,1,,,,
,1423,1,,1,,,,
,1434,1,,1,,,,
,1511,1,,1,,,,
,1512,3,,1,,,,
,1522,1,,1,,,,
,1524,2,,1,,,,
,1532,3,,1,,,,
,1533,2,,1,,,,
,1612,1,,1,,,,
,1622,2,,1,,,,
,1713,2,,1,,,,
,1722,1,,1,,,,
,1821,2,,1,,,,
,2112,2,,1,,,,
,2122,2,,1,,,,
,2123,2,,1,,,,
,2223,2,,1,,,,
,2324,2,,1,,,,
,2423,2,,1,,,,
,2534,2,,1,,,,
"EXTRA_FIELD_12",,184,184,1,001,025,1778.000000,24508.000000
,001,8,,1,,,,
,002,7,,1,,,,
,003,22,,1,,,,
,004,7,,1,,,,
,005,17,,1,,,,
,006,10,,1,,,,
,007,2,,1,,,,
,008,17,,1,,,,
,009,16,,1,,,,
,010,4,,1,,,,
,011,19,,1,,,,
,012,7,,1,,,,
,014,4,,1,,,,
,015,12,,1,,,,
,016,3,,1,,,,
,017,5,,1,,,,
,018,4,,1,,,,
,019,5,,1,,,,
,020,1,,1,,,,
,022,4,,1,,,,
,024,4,,1,,,,
,025,6,,1,,,,
"EXTRA_FIELD_13",,184,184,1,1,50,3769.000000,106685.000000
,1,1,,1,,,,
,2,8,,1,,,,
,3,7,,1,,,,
,4,4,,1,,,,
,5,9,,1,,,,
,6,3,,1,,,,
,7,5,,1,,,,
,8,6,,1,,,,
,9,9,,1,,,,
,10,1,,1,,,,
,11,7,,1,,,,
,12,1,,1,,,,
,13,2,,1,,,,
,14,4,,1,,,,
,15,1,,1,,,,
,16,5,,1,,,,
,17,6,,1,,,,
,18,5,,1,,,,
,19,1,,1,,,,
,20,10,,1,,,,
,21,5,,1,,,,
,23,4,,1,,,,
,24,10,,1,,,,
,25,2,,1,,,,
