key,value,count,ncount,complete,min,max,sum,sumsq
,,83,,,,,,
"41_850099098_ _87_678237962",,83,,1,,,,
,HL346880,1,,1,,,,
,HL349901,1,,1,,,,
,HL631740,1,,1,,,,
,HL639449,1,,1,,,,
,HL639456,1,,1,,,,
,HL647615,1,,1,,,,
,HL647860,1,,1,,,,
,HL647869,1,,1,,,,
,HL647892,1,,1,,,,
,HL653842,1,,1,,,,
,HL653932,1,,1,,,,
,HL655057,1,,1,,,,
,HL655061,1,,1,,,,
,HL655108,1,,1,,,,
,HL655118,1,,1,,,,
,HL655128,1,,1,,,,
,HL655133,1,,1,,,,
,HL684538,1,,1,,,,
,HL688942,1,,1,,,,
,HL691061,1,,1,,,,
,HL694069,1,,1,,,,
,HL694193,1,,1,,,,
,HL694244,1,,1,,,,
,HL694304,1,,1,,,,
,HL694442,1,,1,,,,
,HL694510,1,,1,,,,
,HL694516,1,,1,,,,
,HL694543,1,,1,,,,
,HL694716,1,,1,,,,
,HL694811,1,,1,,,,
,HL694858,1,,1,,,,
,HL694873,1,,1,,,,
,HL695288,1,,1,,,,
,HL695508,1,,1,,,,
,HL695625,1,,1,,,,
,HL695657,1,,1,,,,
,HL695707,1,,1,,,,
,HL695708,1,,1,,,,
,HL695716,1,,1,,,,
,HL695732,1,,1,,,,
,HL695793,1,,1,,,,
,HL696137,1,,1,,,,
,HL696334,1,,1,,,,
,HL696470,1,,1,,,,
,HL696494,1,,1,,,,
,HL696627,1,,1,,,,
,HL696712,1,,1,,,,
,HL696841,1,,1,,,,
,HL696907,1,,1,,,,
,HL696954,1,,1,,,,
,HL696968,1,,1,,,,
,HL696983,1,,1,,,,
,HL697042,1,,1,,,,
,HL697045,1,,1,,,,
,HL697071,1,,1,,,,
,HL697093,1,,1,,,,
,HL697135,1,,1,,,,
,HL697198,1,,1,,,,
,HL697207,1,,1,,,,
,HL697233,1,,1,,,,
,HL697262,1,,1,,,,
,HL697447,1,,1,,,,
,HL697530,1,,1,,,,
,HL697561,1,,1,,,,
,HL697572,1,,1,,,,
,HL697688,1,,1,,,,
,HL698038,1,,1,,,,
,HL698082,1,,1,,,,
,HL698087,1,,1,,,,
,HL698159,1,,1,,,,
,HL698249,1,,1,,,,
,HL698275,1,,1,,,,
,HL698320,1,,1,,,,
,HL698325,1,,1,,,,
,HL698363,1,,1,,,,
,HL698386,1,,1,,,,
,HL698387,1,,1,,,,
,HL698388,1,,1,,,,
,HL698501,1,,1,,,,
,HL698540,1,,1,,,,
,HL698579,1,,1,,,,
,HL698588,1,,1,,,,
,HL698597,1,,1,,,,
"87_678237962",,83,83,1,4404000,4404402,365536712.000000,1609844431766204.000000
,4404000,1,,1,,,,
,4404001,1,,1,,,,
,4404002,1,,1,,,,
,4404003,1,,1,,,,
,4404004,1,,1,,,,
,4404005,1,,1,,,,
