key,value,count,ncount,complete,min,max,sum,sumsq
,,158,,,,,,
"41_850099098_ _87_678237962",,158,,0,,,,
,HK812754,1,,1,,,,
,HK838642,1,,1,,,,
,HL628202,1,,1,,,,
,HL628203,1,,1,,,,
,HL632618,1,,1,,,,
,HL637411,1,,1,,,,
,HL637415,1,,1,,,,
,HL637421,1,,1,,,,
,HL637426,1,,1,,,,
,HL637432,1,,1,,,,
,HL637435,1,,1,,,,
,HL641961,1,,1,,,,
,HL641966,1,,1,,,,
,HL653821,1,,1,,,,
,HL674693,1,,1,,,,
,HL680706,1,,1,,,,
,HL680783,1,,1,,,,
,HL685585,1,,1,,,,
,HL685989,1,,1,,,,
,HL686618,1,,1,,,,
,HL687882,1,,1,,,,
,HL688029,1,,1,,,,
,HL691022,1,,1,,,,
,HL691239,1,,1,,,,
,HL691789,1,,1,,,,
,HL691809,1,,1,,,,
,HL692342,1,,1,,,,
,HL692543,1,,1,,,,
,HL692564,1,,1,,,,
,HL692901,1,,1,,,,
,HL693035,1,,1,,,,
,HL693111,1,,1,,,,
,HL693183,1,,1,,,,
,HL693357,1,,1,,,,
,HL693589,1,,1,,,,
,HL693730,1,,1,,,,
,HL693869,1,,1,,,,
,HL693897,1,,1,,,,
,HL694056,1,,1,,,,
,HL694101,1,,1,,,,
,HL694394,1,,1,,,,
,HL694416,1,,1,,,,
,HL694507,1,,1,,,,
,HL694517,1,,1,,,,
,HL694519,1,,1,,,,
,HL694582,1,,1,,,,
,HL694615,1,,1,,,,
,HL694625,1,,1,,,,
,HL694639,1,,1,,,,
,HL694656,1,,1,,,,
,HL694813,1,,1,,,,
,HL694870,1,,1,,,,
,HL694888,1,,1,,,,
,HL694899,1,,1,,,,
,HL694940,1,,1,,,,
,HL694951,1,,1,,,,
,HL695071,1,,1,,,,
,HL695114,1,,1,,,,
,HL695133,1,,1,,,,
,HL695321,1,,1,,,,
,HL695366,1,,1,,,,
,HL695373,1,,1,,,,
,HL695401,1,,1,,,,
,HL695410,1,,1,,,,
,HL695416,1,,1,,,,
,HL695432,1,,1,,,,
,HL695468,1,,1,,,,
,HL695496,1,,1,,,,
,HL695499,1,,1,,,,
,HL695576,1,,1,,,,
,HL695626,1,,1,,,,
,HL695680,1,,1,,,,
,HL695723,1,,1,,,,
,HL695773,1,,1,,,,
,HL695811,1,,1,,,,
,HL695844,1,,1,,,,
,HL695961,1,,1,,,,
,HL696081,1,,1,,,,
,HL696082,1,,1,,,,
,HL696114,1,,1,,,,
,HL696155,1,,1,,,,
,HL696170,1,,1,,,,
,HL696220,1,,1,,,,
,HL696221,1,,1,,,,
,HL696222,1,,1,,,,
,HL696226,1,,1,,,,
,HL696244,1,,1,,,,
,HL696519,1,,1,,,,
,HL697764,1,,1,,,,
,HL698609,1,,1,,,,
,HL700259,1,,1,,,,
,HL700656,1,,1,,,,
,HL700877,1,,1,,,,
,HL700952,1,,1,,,,
,HL700966,1,,1,,,,
,HL701448,1,,1,,,,
,HL701646,1,,1,,,,
,HL701797,1,,1,,,,
,HL701814,1,,1,,,,
,HL701848,1,,1,,,,
"87_678237962",,158,158,0,4400638,4408487,695905290.000000,3065092073002288.000000
,4400638,1,,1,,,,
,4400639,1,,1,,,,
,4400640,1,,1,,,,
,4400641,1,,1,,,,
,4400642,1,,1,,,,
,4400643,1,,1,,,,
,4400644,1,,1,,,,
,4400645,1,,1,,,,
,4400646,1,,1,,,,
,4400647,1,,1,,,,
,4400648,1,,1,,,,
,4400649,1,,1,,,,
,4400650,1,,1,,,,
,4400651,1,,1,,,,
,4400652,1,,1,,,,
,4400653,1,,1,,,,
,4400654,1,,1,,,,
,4400655,1,,1,,,,
,4400657,1,,1,,,,
,4400658,1,,1,,,,
,4400659,1,,1,,,,
,4400660,1,,1,,,,
,4400661,1,,1,,,,
,4400662,1,,1,,,,
,4400663,1,,1,,,,
,4400664,1,,1,,,,
,4400666,1,,1,,,,
,4400667,1,,1,,,,
,4400668,1,,1,,,,
,4400669,1,,1,,,,
,4400670,1,,1,,,,
,4400672,1,,1,,,,
,4400674,1,,1,,,,
,4400675,1,,1,,,,
,4400677,1,,1,,,,
,4400678,1,,1,,,,
,4400679,1,,1,,,,
,4400680,1,,1,,,,
,4400682,1,,1,,,,
,4400684,1,,1,,,,
,4400685,1,,1,,,,
,4400686,1,,1,,,,
,4400687,1,,1,,,,
,4400688,1,,1,,,,
,4400689,1,,1,,,,
,4400690,1,,1,,,,
,4400692,1,,1,,,,
,4400693,1,,1,,,,
,4400694,1,,1,,,,
,4400695,1,,1,,,,
,4400696,1,,1,,,,
,4400697,1,,1,,,,
,4400699,1,,1,,,,
,4400701,1,,1,,,,
,4400703,1,,1,,,,
,4400704,1,,1,,,,
,4400705,1,,1,,,,
,4400706,1,,1,,,,
,4400707,1,,1,,,,
,4400710,1,,1,,,,
,4400712,1,,1,,,,
,4400714,1,,1,,,,
,4400715,1,,1,,,,
,4400716,1,,1,,,,
,4400717,1,,1,,,,
,4400718,1,,1,,,,
,4400719,1,,1,,,,
,4400720,1,,1,,,,
,4400722,1,,1,,,,
,4400723,1,,1,,,,
,4400725,1,,1,,,,
,4400726,1,,1,,,,
,4400727,1,,1,,,,
,4400730,1,,1,,,,
,4400732,1,,1,,,,
,4400736,1,,1,,,,
,4400738,1,,1,,,,
,4400739,1,,1,,,,
,4400740,1,,1,,,,
,4400741,1,,1,,,,
,4400742,1,,1,,,,
,4408387,1,,1,,,,
,4408388,1,,1,,,,
,4408389,1,,1,,,,
,4408390,1,,1,,,,
,4408391,1,,1,,,,
,4408392,1,,1,,,,
,4408395,1,,1,,,,
,4408396,1,,1,,,,
,4408397,1,,1,,,,
,4408398,1,,1,,,,
,4408399,1,,1,,,,
,4408400,1,,1,,,,
,4408402,1,,1,,,,
,4408403,1,,1,,,,
,4408404,1,,1,,,,
,4408405,1,,1,,,,
,4408409,1,,1,,,,
,4408410,1,,1,,,,
,4408413,1,,1,,,,
"EXTRA_FIELD_10",,158,,1,,,,
,true,7,,1,,,,
,false,151,,1,,,,
"EXTRA_FIELD_11",,158,158,0,0113,2535,185122.000000,299747662.000000
,0113,2,,1,,,,
,0122,1,,1,,,,
,0124,1,,1,,,,
,0211,1,,1,,,,
,0213,1,,1,,,,
,0232,1,,1,,,,
,0411,4,,1,,,,
,0412,3,,1,,,,
,0413,2,,1,,,,
,0414,3,,1,,,,
,0421,3,,1,,,,
,0422,2,,1,,,,
,0423,3,,1,,,,
,0424,2,,1,,,,
,0431,1,,1,,,,
,0432,2,,1,,,,
,0433,1,,1,,,,
,0513,2,,1,,,,
,0523,2,,1,,,,
,0532,1,,1,,,,
,0611,1,,1,,,,
,0612,2,,1,,,,
,0613,1,,1,,,,
,0614,1,,1,,,,
,0621,1,,1,,,,
,0623,1,,1,,,,
,0624,1,,1,,,,
,0631,1,,1,,,,
,0632,1,,1,,,,
,0633,1,,1,,,,
,0711,1,,1,,,,
,0713,2,,1,,,,
,0714,1,,1,,,,
,0722,1,,1,,,,
,0723,1,,1,,,,
,0724,1,,1,,,,
,0725,1,,1,,,,
,0734,2,,1,,,,
,0735,2,,1,,,,
