key,value,count,ncount,complete,min,max,sum,sumsq
,,100,,,,,,
"41_850099098_ _87_678237962",,100,,1,,,,
,HL656672,1,,1,,,,
,HL682049,1,,1,,,,
,HL685597,1,,1,,,,
,HL687471,1,,1,,,,
,HL688003,1,,1,,,,
,HL692726,1,,1,,,,
,HL693085,1,,1,,,,
,HL693893,1,,1,,,,
,HL693931,1,,1,,,,
,HL694725,1,,1,,,,
,HL694977,1,,1,,,,
,HL695262,1,,1,,,,
,HL695337,1,,1,,,,
,HL696409,1,,1,,,,
,HL696750,1,,1,,,,
,HL697025,1,,1,,,,
,HL697140,1,,1,,,,
,HL697250,1,,1,,,,
,HL697270,1,,1,,,,
,HL697285,1,,1,,,,
,HL697335,1,,1,,,,
,HL697342,1,,1,,,,
,HL697366,1,,1,,,,
,HL697591,1,,1,,,,
,HL697730,1,,1,,,,
,HL697959,1,,1,,,,
,HL698546,1,,1,,,,
,HL698565,1,,1,,,,
,HL698818,1,,1,,,,
,HL698826,1,,1,,,,
,HL698878,1,,1,,,,
,HL698888,1,,1,,,,
,HL698970,1,,1,,,,
,HL699116,1,,1,,,,
,HL699181,1,,1,,,,
,HL699190,1,,1,,,,
,HL699191,1,,1,,,,
,HL699278,1,,1,,,,
,HL699296,1,,1,,,,
,HL699308,1,,1,,,,
,HL699332,1,,1,,,,
,HL699356,1,,1,,,,
,HL699362,1,,1,,,,
,HL699372,1,,1,,,,
,HL699382,1,,1,,,,
,HL699387,1,,1,,,,
,HL699389,1,,1,,,,
,HL699393,1,,1,,,,
,HL699439,1,,1,,,,
,HL699450,1,,1,,,,
,HL699472,1,,1,,,,
,HL699493,1,,1,,,,
,HL699504,1,,1,,,,
,HL699521,1,,1,,,,
,HL699523,1,,1,,,,
,HL699547,1,,1,,,,
,HL699552,1,,1,,,,
,HL699575,1,,1,,,,
,HL699581,1,,1,,,,
,HL699591,1,,1,,,,
,HL699608,1,,1,,,,
,HL699625,1,,1,,,,
,HL699626,1,,1,,,,
