key,value,count,ncount,complete,min,max,sum,sumsq
,,79,,,,,,
"41_850099098_ _87_678237962",,79,,1,,,,
,HL613519,1,,1,,,,
,HL639472,1,,1,,,,
,HL639479,1,,1,,,,
,HL639480,1,,1,,,,
,HL639487,1,,1,,,,
,HL639505,1,,1,,,,
,HL639506,1,,1,,,,
,HL639512,1,,1,,,,
,HL639869,1,,1,,,,
,HL639871,1,,1,,,,
,HL642001,1,,1,,,,
,HL644834,1,,1,,,,
,HL644945,1,,1,,,,
,HL646126,1,,1,,,,
,HL646538,1,,1,,,,
,HL646565,1,,1,,,,
,HL646633,1,,1,,,,
,HL646676,1,,1,,,,
,HL646712,1,,1,,,,
,HL647899,1,,1,,,,
,HL647900,1,,1,,,,
,HL647901,1,,1,,,,
,HL647915,1,,1,,,,
,HL647919,1,,1,,,,
,HL647925,1,,1,,,,
,HL647927,1,,1,,,,
,HL647945,1,,1,,,,
,HL648566,1,,1,,,,
,HL654047,1,,1,,,,
,HL654379,1,,1,,,,
,HL654537,1,,1,,,,
,HL654551,1,,1,,,,
,HL654558,1,,1,,,,
,HL654608,1,,1,,,,
,HL654774,1,,1,,,,
,HL654775,1,,1,,,,
,HL655107,1,,1,,,,
,HL655117,1,,1,,,,
,HL663420,1,,1,,,,
,HL691145,1,,1,,,,
,HL691414,1,,1,,,,
,HL692056,1,,1,,,,
,HL692516,1,,1,,,,
,HL692991,1,,1,,,,
,HL695445,1,,1,,,,
,HL695783,1,,1,,,,
,HL695853,1,,1,,,,
,HL696039,1,,1,,,,
,HL696359,1,,1,,,,
,HL696538,1,,1,,,,
,HL696700,1,,1,,,,
,HL696797,1,,1,,,,
,HL696904,1,,1,,,,
,HL697714,1,,1,,,,
,HL697910,1,,1,,,,
,HL697917,1,,1,,,,
,HL697980,1,,1,,,,
,HL698062,1,,1,,,,
,HL698107,1,,1,,,,
,HL698160,1,,1,,,,
,HL698164,1,,1,,,,
,HL698173,1,,1,,,,
,HL698176,1,,1,,,,
,HL698179,1,,1,,,,
,HL698201,1,,1,,,,
,HL698238,1,,1,,,,
,HL698274,1,,1,,,,
,HL698283,1,,1,,,,
,HL698312,1,,1,,,,
,HL698336,1,,1,,,,
,HL698437,1,,1,,,,
,HL698696,1,,1,,,,
,HL698702,1,,1,,,,
,HL698727,1,,1,,,,
,HL698750,1,,1,,,,
,HL698768,1,,1,,,,
,HL698778,1,,1,,,,
,HL698785,1,,1,,,,
,HL699238,1,,1,,,,
"87_678237962",,79,79,1,4404219,4404704,347938961.000000,1532424311453121.000000
,4404219,1,,1,,,,
,4404223,1,,1,,,,
,4404224,1,,1,,,,
,4404226,1,,1,,,,
,4404227,1,,1,,,,
,4404228,1,,1,,,,
,4404229,1,,1,,,,
,4404231,1,,1,,,,
,4404232,1,,1,,,,
,4404234,1,,1,,,,
,4404235,1,,1,,,,
,4404236,1,,1,,,,
,4404237,1,,1,,,,
,4404239,1,,1,,,,
,4404240,1,,1,,,,
,4404242,1,,1,,,,
,4404243,1,,1,,,,
,4404246,1,,1,,,,
,4404247,1,,1,,,,
,4404248,1,,1,,,,
