key,value,count,ncount,complete,min,max,sum,sumsq
,,154,,,,,,
"41_850099098_ _87_678237962",,154,,0,,,,
,HL628548,1,,1,,,,
,HL635787,1,,1,,,,
,HL636278,1,,1,,,,
,HL636285,1,,1,,,,
,HL636304,1,,1,,,,
,HL636323,1,,1,,,,
,HL636606,1,,1,,,,
,HL636608,1,,1,,,,
,HL636685,1,,1,,,,
,HL637285,1,,1,,,,
,HL637303,1,,1,,,,
,HL637320,1,,1,,,,
,HL637321,1,,1,,,,
,HL637325,1,,1,,,,
,HL637328,1,,1,,,,
,HL637331,1,,1,,,,
,HL637337,1,,1,,,,
,HL637344,1,,1,,,,
,HL637350,1,,1,,,,
,HL638975,1,,1,,,,
,HL639025,1,,1,,,,
,HL639026,1,,1,,,,
,HL639593,1,,1,,,,
,HL639594,1,,1,,,,
,HL639605,1,,1,,,,
,HL639606,1,,1,,,,
,HL643430,1,,1,,,,
,HL643506,1,,1,,,,
,HL643539,1,,1,,,,
,HL643562,1,,1,,,,
,HL643594,1,,1,,,,
,HL643914,1,,1,,,,
,HL644001,1,,1,,,,
,HL644084,1,,1,,,,
,HL644772,1,,1,,,,
,HL644820,1,,1,,,,
,HL644842,1,,1,,,,
,HL649467,1,,1,,,,
,HL649481,1,,1,,,,
,HL649491,1,,1,,,,
,HL649522,1,,1,,,,
,HL649527,1,,1,,,,
,HL649533,1,,1,,,,
,HL649551,1,,1,,,,
,HL649559,1,,1,,,,
,HL662739,1,,1,,,,
,HL681892,1,,1,,,,
,HL682394,1,,1,,,,
,HL684583,1,,1,,,,
,HL687479,1,,1,,,,
,HL688468,1,,1,,,,
,HL688644,1,,1,,,,
,HL689030,1,,1,,,,
,HL689086,1,,1,,,,
,HL689109,1,,1,,,,
,HL689636,1,,1,,,,
,HL691791,1,,1,,,,
,HL692373,1,,1,,,,
,HL692498,1,,1,,,,
,HL692511,1,,1,,,,
,HL692600,1,,1,,,,
,HL693274,1,,1,,,,
,HL693327,1,,1,,,,
,HL693459,1,,1,,,,
,HL693469,1,,1,,,,
,HL693508,1,,1,,,,
,HL693561,1,,1,,,,
,HL693629,1,,1,,,,
,HL693656,1,,1,,,,
,HL693835,1,,1,,,,
,HL693882,1,,1,,,,
,HL693978,1,,1,,,,
,HL694301,1,,1,,,,
,HL694373,1,,1,,,,
,HL694502,1,,1,,,,
,HL694551,1,,1,,,,
,HL694554,1,,1,,,,
,HL694596,1,,1,,,,
,HL694603,1,,1,,,,
,HL694605,1,,1,,,,
,HL694627,1,,1,,,,
,HL694632,1,,1,,,,
,HL694641,1,,1,,,,
,HL694664,1,,1,,,,
,HL694666,1,,1,,,,
,HL694702,1,,1,,,,
,HL694714,1,,1,,,,
,HL694730,1,,1,,,,
,HL694748,1,,1,,,,
,HL694756,1,,1,,,,
,HL694759,1,,1,,,,
,HL694783,1,,1,,,,
,HL694807,1,,1,,,,
,HL694810,1,,1,,,,
,HL695784,1,,1,,,,
,HL696053,1,,1,,,,
,HL696148,1,,1,,,,
,HL696437,1,,1,,,,
,HL696553,1,,1,,,,
,HL696989,1,,1,,,,
"87_678237962",,154,154,0,4399723,4407877,678154581.000000,2986324756497083.000000
,4399723,1,,1,,,,
,4399726,1,,1,,,,
,4399728,1,,1,,,,
,4399729,1,,1,,,,
,4399733,1,,1,,,,
,4399734,1,,1,,,,
,4399735,1,,1,,,,
,4399741,1,,1,,,,
,4399742,1,,1,,,,
,4399744,1,,1,,,,
,4399748,1,,1,,,,
,4399751,1,,1,,,,
,4399753,1,,1,,,,
,4399755,1,,1,,,,
,4399758,1,,1,,,,
,4399762,1,,1,,,,
,4399763,1,,1,,,,
,4399764,1,,1,,,,
,4399765,1,,1,,,,
,4399767,1,,1,,,,
,4399769,1,,1,,,,
,4399771,1,,1,,,,
,4399772,1,,1,,,,
,4399775,1,,1,,,,
,4399776,1,,1,,,,
,4399777,1,,1,,,,
,4399778,1,,1,,,,
,4399780,1,,1,,,,
,4399781,1,,1,,,,
,4399785,1,,1,,,,
,4399788,1,,1,,,,
,4399790,1,,1,,,,
