0	5	754	1751278080	1751278815	1751278816	
1	sourcetype::splunk_disk_objects	 38	1751278080	1751278680	1751278681	
2	sourcetype::kvstore	178	1751278084	1751278813	1751278814	
3	sourcetype::search_telemetry	  2	1751278090	1751278111	1751278111	
4	sourcetype::splunk_resource_usage	497	1751278095	1751278815	1751278816	
5	sourcetype::splunk_telemetry	 39	1751278680	1751278814	1751278814	
